# presetdiff.py v1 (2026-09-10) | old=C:\Dev\SMR-SrcArchive\1.0.7.396349\Src digest=09d95e3448573dc3… | new=C:\Dev\SMR-SrcArchive\1.1.0.403908\Src digest=a4577da25cb3fe85… | python presetdiff.py --out docs/agent/reports/vanillahunt | 2026-09-10
# SCOPE: the `generated` bucket only — Data/, Lua/BuildingTemplate/, Lua/XDef/, Lua/ClassDefs/. DLC/ excluded.
# PRESETS: 1.0.7=14409  1.1.0=14986. Identity is `class::id::group` (how the GAME names a preset), with id-less presets keyed `class::file#ordinal`. Matched presets whose FILE moved: 0. Ambiguous ids needing a disambiguator: 1.0.7=1 1.1.0=0.
# ⭐ ROUTED TO 02, NOT READ HERE: the tech registry exists TWICE in 1.1.0 — 264 `TechPreset` in 1.0.7 became 274 `TechPreset` PLUS 441 `Tech`, and 258 of the 1.0.7 ids appear under both classes in the new tree. Mechanical count only; what it means is a reader's question.
# ⛔ REORDER IS NOT A ROW, BY CONSTRUCTION: rows are keyed by key PATH, so re-emitting a preset's keys in another order with equal values yields nothing. 0 presets are in exactly that state — COUNTED here so that `no rows` and `never looked` do not look alike.
# ROWS BY CHURN CLASS: COMMENT=1  REINDEX=10462  REINDEX-SWAP=1924  T-ID=22  added-preset=1471  none=22738  removed-preset=894   ⭐ `none` is the READABLE PILE — the rows 04's registry agents actually read.
# ⭐ THE GENERATED-LUA TWINS, so 04 can confirm they carry nothing extra: 1.1.0 files parsed per registry — Data=2191, Lua/BuildingTemplate=292, Lua/ClassDefs=7, Lua/XDef=426 | 1.0.7 — Data=2143, Lua/BuildingTemplate=288, Lua/ClassDefs=9, Lua/XDef=400
# ⚠️ CHURN CLASSES ARE CLAIMS. Each is a rule asserting a row is uninteresting; `python tools/presetdiff.py --sample <class>` prints rows so one can be falsified. A single row where a rule hid a real value change VOIDS that class.
file	class	id	key	value107	value110	churn-class	flags
Data/StoryBit/Vandals.lua	StoryBit	Vandals	qa_info.data[3].action	"Modified"	<absent>	none	
Data/StoryBit/Vandals.lua	StoryBit	Vandals	qa_info.data[3].time	1757578090	<absent>	none	
Data/StoryBit/Vandals.lua	StoryBit	Vandals	qa_info.data[3].user	"Lina"	<absent>	none	
Data/StoryBit/Vandals.lua	StoryBit	Vandals	qa_info.data[4].action	"Verified"	<absent>	none	
Data/StoryBit/Vandals.lua	StoryBit	Vandals	qa_info.data[4].time	1757592897	<absent>	none	
Data/StoryBit/Vandals.lua	StoryBit	Vandals	qa_info.data[4].user	"Lina"	<absent>	none	
Data/StoryBit/Vandals_FollowUp_1.lua	StoryBit	Vandals_FollowUp_1	qa_info.__class	'PresetQAInfo'	<absent>	none	
Data/StoryBit/Vandals_FollowUp_1.lua	StoryBit	Vandals_FollowUp_1	qa_info.data[1].action	"Modified"	<absent>	none	
Data/StoryBit/Vandals_FollowUp_1.lua	StoryBit	Vandals_FollowUp_1	qa_info.data[1].time	1745420460	<absent>	none	
Data/StoryBit/Vandals_FollowUp_1.lua	StoryBit	Vandals_FollowUp_1	qa_info.data[1].user	"Lina"	<absent>	none	
Data/StoryBit/Vandals_FollowUp_1.lua	StoryBit	Vandals_FollowUp_1	qa_info.data[2].action	"Modified"	<absent>	none	
Data/StoryBit/Vandals_FollowUp_1.lua	StoryBit	Vandals_FollowUp_1	qa_info.data[2].time	1757578153	<absent>	none	
Data/StoryBit/Vandals_FollowUp_1.lua	StoryBit	Vandals_FollowUp_1	qa_info.data[2].user	"Lina"	<absent>	none	
Data/StoryBit/Vandals_FollowUp_1.lua	StoryBit	Vandals_FollowUp_1	qa_info.data[3].action	"Verified"	<absent>	none	
Data/StoryBit/Vandals_FollowUp_1.lua	StoryBit	Vandals_FollowUp_1	qa_info.data[3].time	1757592899	<absent>	none	
Data/StoryBit/Vandals_FollowUp_1.lua	StoryBit	Vandals_FollowUp_1	qa_info.data[3].user	"Lina"	<absent>	none	
Data/StoryBit/ViolentDelights.lua	StoryBit	ViolentDelights	[5].Effects[2].Explanation	<absent>	T(201920061499, "Sanity Breakdown")	none	
Data/StoryBit/ViolentDelights.lua	StoryBit	ViolentDelights	qa_info.__class	'PresetQAInfo'	<absent>	none	
Data/StoryBit/ViolentDelights.lua	StoryBit	ViolentDelights	qa_info.data[1].action	"Modified"	<absent>	none	
Data/StoryBit/ViolentDelights.lua	StoryBit	ViolentDelights	qa_info.data[1].time	1625148231	<absent>	none	
Data/StoryBit/ViolentDelights.lua	StoryBit	ViolentDelights	qa_info.data[2].action	"Modified"	<absent>	none	
Data/StoryBit/ViolentDelights.lua	StoryBit	ViolentDelights	qa_info.data[2].time	1745422245	<absent>	none	
Data/StoryBit/ViolentDelights.lua	StoryBit	ViolentDelights	qa_info.data[2].user	"Lina"	<absent>	none	
Data/StoryBit/ViolentDelights_FollowRecovery.lua	StoryBit	ViolentDelights_FollowRecovery	qa_info.__class	'PresetQAInfo'	<absent>	none	
Data/StoryBit/ViolentDelights_FollowRecovery.lua	StoryBit	ViolentDelights_FollowRecovery	qa_info.data[1].action	"Modified"	<absent>	none	
Data/StoryBit/ViolentDelights_FollowRecovery.lua	StoryBit	ViolentDelights_FollowRecovery	qa_info.data[1].time	1637249020	<absent>	none	
Data/StoryBit/ViolentDelights_FollowRecovery.lua	StoryBit	ViolentDelights_FollowRecovery	qa_info.data[2].action	"Modified"	<absent>	none	
Data/StoryBit/ViolentDelights_FollowRecovery.lua	StoryBit	ViolentDelights_FollowRecovery	qa_info.data[2].time	1745422571	<absent>	none	
Data/StoryBit/ViolentDelights_FollowRecovery.lua	StoryBit	ViolentDelights_FollowRecovery	qa_info.data[2].user	"Lina"	<absent>	none	
Data/StoryBit/ViolentDelights_FollowRecovery.lua	StoryBit	ViolentDelights_FollowRecovery	qa_info.data[3].action	"Modified"	<absent>	none	
Data/StoryBit/ViolentDelights_FollowRecovery.lua	StoryBit	ViolentDelights_FollowRecovery	qa_info.data[3].time	1768831936	<absent>	none	
Data/StoryBit/ViolentDelights_FollowRecovery.lua	StoryBit	ViolentDelights_FollowRecovery	qa_info.data[3].user	"Lina"	<absent>	none	
Data/StoryBit/WatcherInTheSky.lua	StoryBit	WatcherInTheSky	qa_info.__class	'PresetQAInfo'	<absent>	none	
Data/StoryBit/WatcherInTheSky.lua	StoryBit	WatcherInTheSky	qa_info.data[1].action	"Modified"	<absent>	none	
Data/StoryBit/WatcherInTheSky.lua	StoryBit	WatcherInTheSky	qa_info.data[1].time	1550843475	<absent>	none	
Data/StoryBit/WatcherInTheSky.lua	StoryBit	WatcherInTheSky	qa_info.data[1].user	"Radomir"	<absent>	none	
Data/StoryBit/WatcherInTheSky.lua	StoryBit	WatcherInTheSky	qa_info.data[2].action	"Modified"	<absent>	none	
Data/StoryBit/WatcherInTheSky.lua	StoryBit	WatcherInTheSky	qa_info.data[2].time	1744640775	<absent>	none	
Data/StoryBit/WatcherInTheSky.lua	StoryBit	WatcherInTheSky	qa_info.data[2].user	"Lina"	<absent>	none	
Data/StoryBit/WatcherInTheSky_2.lua	StoryBit	WatcherInTheSky_2	qa_info.__class	'PresetQAInfo'	<absent>	none	
Data/StoryBit/WatcherInTheSky_2.lua	StoryBit	WatcherInTheSky_2	qa_info.data[1].action	"Modified"	<absent>	none	
Data/StoryBit/WatcherInTheSky_2.lua	StoryBit	WatcherInTheSky_2	qa_info.data[1].time	1744640844	<absent>	none	
Data/StoryBit/WatcherInTheSky_2.lua	StoryBit	WatcherInTheSky_2	qa_info.data[1].user	"Lina"	<absent>	none	
Data/StoryBit/WatcherInTheSky_Outcome_Bad.lua	StoryBit	WatcherInTheSky_Outcome_Bad	qa_info.__class	'PresetQAInfo'	<absent>	none	
Data/StoryBit/WatcherInTheSky_Outcome_Bad.lua	StoryBit	WatcherInTheSky_Outcome_Bad	qa_info.data[1].action	"Modified"	<absent>	none	
Data/StoryBit/WatcherInTheSky_Outcome_Bad.lua	StoryBit	WatcherInTheSky_Outcome_Bad	qa_info.data[1].time	1744641048	<absent>	none	
Data/StoryBit/WatcherInTheSky_Outcome_Bad.lua	StoryBit	WatcherInTheSky_Outcome_Bad	qa_info.data[1].user	"Lina"	<absent>	none	
Data/StoryBit/WatcherInTheSky_Outcome_Good.lua	StoryBit	WatcherInTheSky_Outcome_Good	qa_info.__class	'PresetQAInfo'	<absent>	none	
Data/StoryBit/WatcherInTheSky_Outcome_Good.lua	StoryBit	WatcherInTheSky_Outcome_Good	qa_info.data[1].action	"Modified"	<absent>	none	
Data/StoryBit/WatcherInTheSky_Outcome_Good.lua	StoryBit	WatcherInTheSky_Outcome_Good	qa_info.data[1].time	1744641018	<absent>	none	
Data/StoryBit/WatcherInTheSky_Outcome_Good.lua	StoryBit	WatcherInTheSky_Outcome_Good	qa_info.data[1].user	"Lina"	<absent>	none	
Data/StoryBit/WatcherInTheSky_Riddle_1.lua	StoryBit	WatcherInTheSky_Riddle_1	qa_info.__class	'PresetQAInfo'	<absent>	none	
Data/StoryBit/WatcherInTheSky_Riddle_1.lua	StoryBit	WatcherInTheSky_Riddle_1	qa_info.data[1].action	"Modified"	<absent>	none	
Data/StoryBit/WatcherInTheSky_Riddle_1.lua	StoryBit	WatcherInTheSky_Riddle_1	qa_info.data[1].time	1744640858	<absent>	none	
Data/StoryBit/WatcherInTheSky_Riddle_1.lua	StoryBit	WatcherInTheSky_Riddle_1	qa_info.data[1].user	"Lina"	<absent>	none	
Data/StoryBit/WatcherInTheSky_Riddle_2.lua	StoryBit	WatcherInTheSky_Riddle_2	qa_info.__class	'PresetQAInfo'	<absent>	none	
Data/StoryBit/WatcherInTheSky_Riddle_2.lua	StoryBit	WatcherInTheSky_Riddle_2	qa_info.data[1].action	"Modified"	<absent>	none	
Data/StoryBit/WatcherInTheSky_Riddle_2.lua	StoryBit	WatcherInTheSky_Riddle_2	qa_info.data[1].time	1744640858	<absent>	none	
Data/StoryBit/WatcherInTheSky_Riddle_2.lua	StoryBit	WatcherInTheSky_Riddle_2	qa_info.data[1].user	"Lina"	<absent>	none	
Data/StoryBit/WatcherInTheSky_Riddle_3.lua	StoryBit	WatcherInTheSky_Riddle_3	qa_info.__class	'PresetQAInfo'	<absent>	none	
Data/StoryBit/WatcherInTheSky_Riddle_3.lua	StoryBit	WatcherInTheSky_Riddle_3	qa_info.data[1].action	"Modified"	<absent>	none	
Data/StoryBit/WatcherInTheSky_Riddle_3.lua	StoryBit	WatcherInTheSky_Riddle_3	qa_info.data[1].time	1744640858	<absent>	none	
Data/StoryBit/WatcherInTheSky_Riddle_3.lua	StoryBit	WatcherInTheSky_Riddle_3	qa_info.data[1].user	"Lina"	<absent>	none	
Data/StoryBit/WatcherInTheSky_Riddle_4.lua	StoryBit	WatcherInTheSky_Riddle_4	qa_info.__class	'PresetQAInfo'	<absent>	none	
Data/StoryBit/WatcherInTheSky_Riddle_4.lua	StoryBit	WatcherInTheSky_Riddle_4	qa_info.data[1].action	"Modified"	<absent>	none	
Data/StoryBit/WatcherInTheSky_Riddle_4.lua	StoryBit	WatcherInTheSky_Riddle_4	qa_info.data[1].time	1744640858	<absent>	none	
Data/StoryBit/WatcherInTheSky_Riddle_4.lua	StoryBit	WatcherInTheSky_Riddle_4	qa_info.data[1].user	"Lina"	<absent>	none	
Data/StoryBit/WaterChip.lua	StoryBit	WaterChip	Text	T(727840641132, "The chip controls the water recycling for <em><DisplayName></em>. Without it, water consumption there will increase by <baseincrease>%.\n\nWe were supposed to get replacement water chips but it seems they were wrongly delivered somewhere in Southern California on Earth.\n\nThe water chip is quite complex and it will take us <sols(base_time_to_fix)> Sols to manufacture it here on Mars. Alternatively, we can import a new one from Earth.")	T(727840641132, "The chip controls the water recycling for <em><DisplayName></em>. Without it, water consumption there will increase by <percent(baseincrease)>.\n\nWe were supposed to get replacement water chips but it seems they were wrongly delivered somewhere in Southern California on Earth.\n\nThe water chip is quite complex and it will take us <sols(base_time_to_fix)> Sols to manufacture it here on Mars. Alternatively, we can import a new one from Earth.")	none	
Data/StoryBit/WaterChip.lua	StoryBit	WaterChip	[3].CustomOutcomeText	T(706858999316, "Dome Water consumption reduced to <hydroincrease>%")	T(706858999316, "Dome Water consumption reduced to <percent(hydroincrease)>")	none	
Data/StoryBit/WaterChip.lua	StoryBit	WaterChip	[7].Text	T(624966350717, "The repair team failed to find a quicker solution and one of their pipe probes caused a serious issue, raising the total Water consumption by <failincrease>%.")	T(624966350717, "The repair team failed to find a quicker solution and one of their pipe probes caused a serious issue, raising the total Water consumption by <percent(failincrease)>.")	none	
Data/StoryBit/WaterChip.lua	StoryBit	WaterChip	qa_info.__class	'PresetQAInfo'	<absent>	none	
Data/StoryBit/WaterChip.lua	StoryBit	WaterChip	qa_info.data[1].action	"Modified"	<absent>	none	
Data/StoryBit/WaterChip.lua	StoryBit	WaterChip	qa_info.data[1].time	1625143968	<absent>	none	
Data/StoryBit/WaterChip.lua	StoryBit	WaterChip	qa_info.data[2].action	"Modified"	<absent>	none	
Data/StoryBit/WaterChip.lua	StoryBit	WaterChip	qa_info.data[2].time	1731584556	<absent>	none	
Data/StoryBit/WaterChip.lua	StoryBit	WaterChip	qa_info.data[2].user	"Lina"	<absent>	none	
Data/StoryBit/WaterChip.lua	StoryBit	WaterChip	qa_info.data[3].action	"Modified"	<absent>	none	
Data/StoryBit/WaterChip.lua	StoryBit	WaterChip	qa_info.data[3].time	1744623124	<absent>	none	
Data/StoryBit/WaterChip.lua	StoryBit	WaterChip	qa_info.data[3].user	"Lina"	<absent>	none	
Data/StoryBit/WaterChip_NormalFix.lua	StoryBit	WaterChip_NormalFix	qa_info.__class	'PresetQAInfo'	<absent>	none	
Data/StoryBit/WaterChip_NormalFix.lua	StoryBit	WaterChip_NormalFix	qa_info.data[1].action	"Modified"	<absent>	none	
Data/StoryBit/WaterChip_NormalFix.lua	StoryBit	WaterChip_NormalFix	qa_info.data[1].time	1637247374	<absent>	none	
Data/StoryBit/WaterChip_NormalFix.lua	StoryBit	WaterChip_NormalFix	qa_info.data[2].action	"Modified"	<absent>	none	
Data/StoryBit/WaterChip_NormalFix.lua	StoryBit	WaterChip_NormalFix	qa_info.data[2].time	1731584571	<absent>	none	
Data/StoryBit/WaterChip_NormalFix.lua	StoryBit	WaterChip_NormalFix	qa_info.data[2].user	"Lina"	<absent>	none	
Data/StoryBit/WaterChip_NormalFix.lua	StoryBit	WaterChip_NormalFix	qa_info.data[3].action	"Modified"	<absent>	none	
Data/StoryBit/WaterChip_NormalFix.lua	StoryBit	WaterChip_NormalFix	qa_info.data[3].time	1768828979	<absent>	none	
Data/StoryBit/WaterChip_NormalFix.lua	StoryBit	WaterChip_NormalFix	qa_info.data[3].user	"Lina"	<absent>	none	
Data/StoryBit/WaterChip_QuickFix.lua	StoryBit	WaterChip_QuickFix	qa_info.__class	'PresetQAInfo'	<absent>	none	
Data/StoryBit/WaterChip_QuickFix.lua	StoryBit	WaterChip_QuickFix	qa_info.data[1].action	"Modified"	<absent>	none	
Data/StoryBit/WaterChip_QuickFix.lua	StoryBit	WaterChip_QuickFix	qa_info.data[1].time	1637247374	<absent>	none	
Data/StoryBit/WaterChip_QuickFix.lua	StoryBit	WaterChip_QuickFix	qa_info.data[2].action	"Modified"	<absent>	none	
Data/StoryBit/WaterChip_QuickFix.lua	StoryBit	WaterChip_QuickFix	qa_info.data[2].time	1731584571	<absent>	none	
Data/StoryBit/WaterChip_QuickFix.lua	StoryBit	WaterChip_QuickFix	qa_info.data[2].user	"Lina"	<absent>	none	
Data/StoryBit/WaterChip_QuickFix.lua	StoryBit	WaterChip_QuickFix	qa_info.data[3].action	"Modified"	<absent>	none	
Data/StoryBit/WaterChip_QuickFix.lua	StoryBit	WaterChip_QuickFix	qa_info.data[3].time	1768828979	<absent>	none	
Data/StoryBit/WaterChip_QuickFix.lua	StoryBit	WaterChip_QuickFix	qa_info.data[3].user	"Lina"	<absent>	none	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	Parameters[3].Name	"morale_sols"	"vial_cost"	none	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	Parameters[3].Value	7200000	500000000	none	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	Parameters[3].__class	'StoryBitParamSols'	'StoryBitParamFunding'	none	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	Parameters[4].Name	"vial_cost"	"vial_cost_discount"	REINDEX-SWAP	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	Parameters[4].Value	500000000	200000000	REINDEX-SWAP	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	Parameters[5].Name	"vial_cost_discount"	"terr_temp_gain"	REINDEX-SWAP	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	Parameters[5].TerraformingParam	<absent>	"'TemperatureTP'"	REINDEX	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	Parameters[5].Value	200000000	15000	REINDEX-SWAP	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	Parameters[5].__class	'StoryBitParamFunding'	'StoryBitParamResourceTerraforming'	REINDEX-SWAP	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	Parameters[6].Name	"terr_temp_gain"	"terr_water_gain"	REINDEX-SWAP	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	Parameters[6].TerraformingParam	"'TemperatureTP'"	"'WaterTP'"	REINDEX-SWAP	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	Parameters[7].Name	"terr_water_gain"	"terr_atmo_loss"	REINDEX-SWAP	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	Parameters[7].Value	15000	-20000	REINDEX-SWAP	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	Parameters[8].Name	"terr_atmo_loss"	<absent>	REINDEX	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	Parameters[8].TerraformingParam	"'WaterTP'"	<absent>	REINDEX	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	Parameters[8].Value	-20000	<absent>	REINDEX	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	Parameters[8].__class	'StoryBitParamResourceTerraforming'	<absent>	REINDEX	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	Prerequisites[6].Amount	<absent>	500000000	REINDEX	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	Prerequisites[6].Negate	true	<absent>	none	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	Prerequisites[6].Resource	<absent>	"Funding"	REINDEX	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	Prerequisites[6].Rule	"NoTerraforming"	<absent>	none	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	Prerequisites[6].__class	'CheckGameRuleActive'	'CheckResource'	none	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	Prerequisites[6].param_bindings.Amount	<absent>	"vial_cost"	REINDEX	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	Prerequisites[7].Amount	500000000	<absent>	REINDEX	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	Prerequisites[7].Resource	"Funding"	<absent>	REINDEX	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	Prerequisites[7].__class	'CheckResource'	<absent>	REINDEX	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	Prerequisites[7].param_bindings.Amount	"vial_cost"	<absent>	REINDEX	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	[2].Effects[4].SourceText	<absent>	T(712559725117, "Water-Nine reaction")	none	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	[4].Effects[4].SourceText	<absent>	T(712559725117, "Water-Nine reaction")	none	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	[6].Effects[4].SourceText	<absent>	T(712559725117, "Water-Nine reaction")	none	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	[8].Effects[1].Effects[1].Prop	"base_morale"	<absent>	none	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	[8].Effects[1].Effects[1].Sols	7200000	<absent>	none	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	[8].Effects[1].Effects[1].Stat	<absent>	"Morale"	none	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	[8].Effects[1].Effects[1].__class	'ModifyObject'	'ModifyColonistStat'	none	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	[8].Effects[1].Effects[1].param_bindings.Sols	"morale_sols"	<absent>	none	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	qa_info.__class	'PresetQAInfo'	<absent>	none	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	qa_info.data[1].action	"Modified"	<absent>	none	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	qa_info.data[1].time	1549615826	<absent>	none	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	qa_info.data[1].user	"Radomir"	<absent>	none	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	qa_info.data[2].action	"Modified"	<absent>	none	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	qa_info.data[2].time	1549899315	<absent>	none	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	qa_info.data[2].user	"Radomir"	<absent>	none	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	qa_info.data[3].action	"Modified"	<absent>	none	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	qa_info.data[3].time	1552642874	<absent>	none	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	qa_info.data[3].user	"Radomir"	<absent>	none	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	qa_info.data[4].action	"Modified"	<absent>	none	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	qa_info.data[4].time	1554722790	<absent>	none	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	qa_info.data[4].user	"Radomir"	<absent>	none	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	qa_info.data[5].action	"Modified"	<absent>	none	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	qa_info.data[5].time	1731058696	<absent>	none	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	qa_info.data[5].user	"Assen"	<absent>	none	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	qa_info.data[6].action	"Modified"	<absent>	none	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	qa_info.data[6].time	1745411949	<absent>	none	
Data/StoryBit/WaterNine.lua	StoryBit	WaterNine	qa_info.data[6].user	"Lina"	<absent>	none	
Data/StoryBit/WindsOfChange_0.lua	StoryBit	WindsOfChange_0	Obsolete	<absent>	true	none	
Data/StoryBit/WindsOfChange_0.lua	StoryBit	WindsOfChange_0	qa_info.__class	'PresetQAInfo'	<absent>	none	
Data/StoryBit/WindsOfChange_0.lua	StoryBit	WindsOfChange_0	qa_info.data[1].action	"Modified"	<absent>	none	
Data/StoryBit/WindsOfChange_0.lua	StoryBit	WindsOfChange_0	qa_info.data[1].time	1553175324	<absent>	none	
Data/StoryBit/WindsOfChange_0.lua	StoryBit	WindsOfChange_0	qa_info.data[1].user	"Radomir"	<absent>	none	
Data/StoryBit/WindsOfChange_0.lua	StoryBit	WindsOfChange_0	qa_info.data[2].action	"Modified"	<absent>	none	
Data/StoryBit/WindsOfChange_0.lua	StoryBit	WindsOfChange_0	qa_info.data[2].time	1731583976	<absent>	none	
Data/StoryBit/WindsOfChange_0.lua	StoryBit	WindsOfChange_0	qa_info.data[2].user	"Lina"	<absent>	none	
Data/StoryBit/WindsOfChange_0.lua	StoryBit	WindsOfChange_0	qa_info.data[3].action	"Modified"	<absent>	none	
Data/StoryBit/WindsOfChange_0.lua	StoryBit	WindsOfChange_0	qa_info.data[3].time	1739798014	<absent>	none	
Data/StoryBit/WindsOfChange_0.lua	StoryBit	WindsOfChange_0	qa_info.data[3].user	"Lina"	<absent>	none	
Data/StoryBit/WindsOfChange_1_Expedition.lua	StoryBit	WindsOfChange_1_Expedition	ActivationEffects[1].__class	<absent>	'PauseExpedition'	none	
Data/StoryBit/WindsOfChange_1_Expedition.lua	StoryBit	WindsOfChange_1_Expedition	Delay	180000	<absent>	none	
Data/StoryBit/WindsOfChange_1_Expedition.lua	StoryBit	WindsOfChange_1_Expedition	Effects[1].__class	<absent>	'ResumeExpedition'	none	
Data/StoryBit/WindsOfChange_1_Expedition.lua	StoryBit	WindsOfChange_1_Expedition	Obsolete	<absent>	true	none	
Data/StoryBit/WindsOfChange_1_Expedition.lua	StoryBit	WindsOfChange_1_Expedition	Parameters[3].Name	"delay_expedition"	<absent>	none	
Data/StoryBit/WindsOfChange_1_Expedition.lua	StoryBit	WindsOfChange_1_Expedition	Parameters[3].Value	7200000	<absent>	REINDEX	
Data/StoryBit/WindsOfChange_1_Expedition.lua	StoryBit	WindsOfChange_1_Expedition	Parameters[3].__class	'StoryBitParamSols'	<absent>	REINDEX	
Data/StoryBit/WindsOfChange_1_Expedition.lua	StoryBit	WindsOfChange_1_Expedition	[4].Text	T(186554687367, "Using the research output of the colony would help their task immeasurably.\n\n<effect>Finish the <em>Rogue Nanites Analysis</em> Tech to speed up their deactivation. If the Tech is not researched within <sols(critical_sols)> Sols, the team will take off")	T(186554687367, "Using the research output of the colony would help their task immeasurably.\n\n<effect>Research the <em>Rogue Nanites Analysis</em> Tech to speed up their deactivation. If the Tech is not researched within <sols(critical_sols)> Sols, the team will take off")	none	
Data/StoryBit/WindsOfChange_1_Expedition.lua	StoryBit	WindsOfChange_1_Expedition	[8].Text	T(728201607140, "Meanwhile, the rogue nanites outside continue their merciless work to convert the Rocket and the crew inside to basic molecules for their unknown purposes.\n\n<effect>Finish the <em>Rogue Nanite Analysis</em> Tech to help the on-site team and reduce the risk for their lives")	T(728201607140, "Meanwhile, the rogue nanites outside continue their merciless work to convert the Rocket and the crew inside to basic molecules for their unknown purposes.\n\n<effect>Research the <em>Rogue Nanite Analysis</em> Tech to help the on-site team and reduce the risk for their lives")	none	
Data/StoryBit/WindsOfChange_1_Expedition.lua	StoryBit	WindsOfChange_1_Expedition	qa_info.__class	'PresetQAInfo'	<absent>	none	
Data/StoryBit/WindsOfChange_1_Expedition.lua	StoryBit	WindsOfChange_1_Expedition	qa_info.data[1].action	"Modified"	<absent>	none	
Data/StoryBit/WindsOfChange_1_Expedition.lua	StoryBit	WindsOfChange_1_Expedition	qa_info.data[1].time	1731583976	<absent>	none	
Data/StoryBit/WindsOfChange_1_Expedition.lua	StoryBit	WindsOfChange_1_Expedition	qa_info.data[1].user	"Lina"	<absent>	none	
Data/StoryBit/WindsOfChange_1_Expedition.lua	StoryBit	WindsOfChange_1_Expedition	qa_info.data[2].action	"Modified"	<absent>	none	
Data/StoryBit/WindsOfChange_1_Expedition.lua	StoryBit	WindsOfChange_1_Expedition	qa_info.data[2].time	1739798014	<absent>	none	
Data/StoryBit/WindsOfChange_1_Expedition.lua	StoryBit	WindsOfChange_1_Expedition	qa_info.data[2].user	"Lina"	<absent>	none	
Data/StoryBit/WindsOfChange_2_Typhoon.lua	StoryBit	WindsOfChange_2_Typhoon	Obsolete	<absent>	true	none	
Data/StoryBit/WindsOfChange_2_Typhoon.lua	StoryBit	WindsOfChange_2_Typhoon	qa_info.__class	'PresetQAInfo'	<absent>	none	
Data/StoryBit/WindsOfChange_2_Typhoon.lua	StoryBit	WindsOfChange_2_Typhoon	qa_info.data[1].action	"Modified"	<absent>	none	
Data/StoryBit/WindsOfChange_2_Typhoon.lua	StoryBit	WindsOfChange_2_Typhoon	qa_info.data[1].time	1731583976	<absent>	none	
Data/StoryBit/WindsOfChange_2_Typhoon.lua	StoryBit	WindsOfChange_2_Typhoon	qa_info.data[1].user	"Lina"	<absent>	none	
