# treediff.py v1.1 (2026-09-10, indented orphans covered) | old=C:\Dev\SMR-SrcArchive\1.0.7.396349\Src digest=09d95e3448573dc3… | new=C:\Dev\SMR-SrcArchive\1.1.0.403908\Src digest=a4577da25cb3fe85… | python treediff.py --out docs/agent/reports/vanillahunt | 2026-09-10
# NORMALISATION: CRLF->LF, trailing whitespace stripped per line; leading indentation KEPT; ⭐ COMMENTS ARE KEPT AND COUNT — a whitespace-only diff is NOT a row, a changed comment IS a row.
# DELIMITER: luafn.find_bodies, imported not re-implemented. Keys collapse `Class:Method` and `Class.Method`; the separator actually written is the first character of the sig columns.
# COVERAGE (v1.1): indent-0 declarations, five forms (function C:M / function C.M / function G / local function f / [local] x = function), PLUS every INDENTED declaration of those forms that lies OUTSIDE every enumerated span — table-field methods, sequence `Run = function(seq_state)` steps, file-level nested locals — keyed `name@<anchor>` and flagged INDENTED (ONE-LINE when the declaration closes itself: that row hashes its own line only, deliberately, so a neighbour's edit cannot re-hash it; the indent-0 pass keeps the delimiter's over-span untouched, checklist 135). Indented declarations INSIDE an enumerated span are covered by the outer body's hash and not listed. Orphans on the 1.1.0 side: 1050 in `hand` files, 1885 in `generated` (613 one-line); 1377 identical across the trees, 1910 rows. Total indented declarations for comparison: 8473 (4883 hand, 3590 generated). STILL NOT COVERED: every anonymous `function(` literal passed as an argument. ⛔ A function never emitted is not a function that did not change.
# FILES: changed=2437 identical=1963 added=166 removed=36 (DLC/ excluded: 151 paths). ⭐ MANIFEST RE-DERIVATION CONTROL vs chain README §0 (which counts DLC): 2437+7=2444 changed, 1963+5=1968 identical, 166+139=305 added, 36+0=36 removed — MATCHES; the 139 DLC adds are 138 `DLC/norman` + 1 `DLC/thomas`.
# FPK PARITY (EF-085, measured 2026-09-10): every `Lua/`, `CommonLua/` and `Data/` file in the archived 1.1.0 Src ships BYTE-IDENTICAL in Packs\Lua.fpk / Packs\Data.fpk — 0 divergent. ⇒ NO ROW CARRIES `FPK-DIVERGENT`, because there is nothing to flag. ⛔ That proves the bytes match, not that the game executes them (EF-078 stands).
# FUNCTIONS: 1.0.7=27762 1.1.0=30355 | IDENTICAL (counted, not listed)=23516 | SPAN-SUSPECT=441 declarations (the one-line-function trap, MEASURED — see the tool header; ⛔ NOT fixed here, a delimiter change re-hashes every SRC: pin in Code/) | MULTI=474 declarations | spans reaching EOF=567
# RENAME? is a HINT, never a verdict, and it is GUARDED: a partner needs >=4 distinct non-blank body lines and <=3 candidates. Rejected as too trivial to be evidence: 706 added rows (bodies like `end` or `return true`); rejected as ambiguous (one body, many partners): 0. Those are NOT `no match` — they are `too generic to say`.
# CALLERS: class (b′). Every call site, in BOTH trees, of every `sig` or `body+sig` function in a `hand` file (290 callees).
# ⭐⭐ READ THIS FIRST: **a `same` call line against a CHANGED SIGNATURE is the F117 shape, and it is the single highest-yield row class in this chain.** The callee's contract moved; this call site's text did not. F117 is exactly that, and the developers wrote it themselves. status counts: changed=682 gone=331 new=618 same=2465
# `same`-against-changed-signature by file, top 12: Lua/Buildings/StorageDepot.lua=39 | CommonLua/Ged/GedPropEditors.lua=38 | Lua/Mysteries/Fireflies.lua=34 | Lua/Buildings/Building.lua=31 | Lua/Construction/Construction.lua=30 | CommonLua/Ged.lua=29 | Lua/Mysteries/MirrorSphere.lua=28 | CommonLua/Ged/GedPanel.lua=26 | Lua/UniversalRocket.lua=25 | Lua/Mysteries/Crystals.lua=25 | Lua/Buildings/RocketBase.lua=22 | Lua/Meteors.lua=22
# ⛔ TEXT-LEVEL, AND THAT IS THE WHOLE BOUND. Matching is `Name(`, `:Name(`, `.Name(` by text on the bare name, so it CANNOT see a dynamic dispatch (`self[name]`, a preset's `func` field, `Msg` handlers — chain blind spot 7), it cannot tell two classes' same-named methods apart, and it counts a mention inside a string or a comment. ⛔ IT DOES NOT BOUND REACH.
# PAIRING RULE, stated because it is an assumption: within one file, the k-th call site of a name in 1.0.7 is paired with the k-th in 1.1.0. Equal text => `same`, different => `changed`, unpaired => `new`/`gone`. If call sites were REORDERED inside a file, that pairing mislabels — read the line, not the label.
callee_file	callee_function	name	call_file	call_line107	call_line110	status	call_text
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	CommonLua/UI/InGameInterface.lua	40	41	same	return self.mode_dialog:OnShortcut(shortcut, source, ...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	CommonLua/UI/SelectionEditorDlg.lua	127	127	same	return XList.OnShortcut(self, shortcut, ...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	CommonLua/UI/SplashScreen.lua	27	108	changed	if SplashScreenSkip.OnShortcut(self, shortcut, source, controller_id, repeated) == "break" then
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	CommonLua/UI/SplashScreen.lua		111	new	XDialog.OnShortcut(self, shortcut, source, controller_id, repeated, ...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	CommonLua/UI/StdDialogs.lua	336	338	same	return self.idInput:OnShortcut(shortcut, ...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	CommonLua/UI/StdDialogs.lua	338	340	same	return XEdit.OnShortcut(edit, shortcut, ...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	CommonLua/UI/StdItemChoiceDialog.lua	185	187	same	return XEdit.OnShortcut(edit, shortcut, source, ...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	CommonLua/UI/uiXBugReportDlg.lua	1209	1177	same	return XDialog.OnShortcut(self, shortcut, source, ...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	CommonLua/X/XCheckButtonCombo.lua	47	47	same	return XEdit.OnShortcut(edit, shortcut, source, ...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	CommonLua/X/XColorPicker.lua	420	420	same	return XEdit.OnShortcut(self, shortcut, ...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	CommonLua/X/XCombo.lua	136	140	same	return XEdit.OnShortcut(edit, shortcut, source, ...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	CommonLua/X/XCombo.lua	329	339	same	popup:OnShortcut(shortcut, source, ...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	CommonLua/X/XCombo.lua	340	350	same	local res = popup:OnShortcut(shortcut, source, ...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	CommonLua/X/XControl.lua	1507	1520	same	return XNumberEdit.OnShortcut(control, shortcut, ...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	CommonLua/X/XDef.lua	1630	1641	same	"OnShortcut(shortcut, source, ...)",
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	CommonLua/X/XDef.lua	2373	2384	same	if XList.OnShortcut(self, shortcut, source, ...) == "break" then
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	CommonLua/X/XDef.lua	2376	2387	same	return XActionsHost.OnShortcut(self, shortcut, source, ...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	CommonLua/X/XDesktop.lua	194	194	same	if target:OnShortcut(shortcut, source, ...) == "break" then
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	CommonLua/X/XDesktop.lua	204	204	same	if focus:OnShortcut(shortcut, source, ...) == "break" then
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	CommonLua/X/XList.lua	287	306	same	return self:OnShortcut("Up", "keyboard", ...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	CommonLua/X/XList.lua	289	308	same	return self:OnShortcut("Down", "keyboard", ...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	CommonLua/X/XList.lua	291	310	same	return self:OnShortcut("Left", "keyboard", ...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	CommonLua/X/XList.lua	293	312	same	return self:OnShortcut("Right", "keyboard", ...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	CommonLua/X/XList.lua	295	314	same	return self:OnShortcut("Space", "keyboard", ...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	CommonLua/X/XTemplate.lua	317	317	same	"OnShortcut(self, shortcut, source, ...)",
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	CommonLua/X/XTextEditorCodePlugin.lua	517	517	same	return XEdit.OnShortcut(self, shortcut, ...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	CommonLua/X/XTree.lua	750	752	same	return self:OnShortcut("Up", "keyboard", ...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	CommonLua/X/XTree.lua	752	754	same	return self:OnShortcut("Down", "keyboard", ...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	CommonLua/X/XTree.lua	754	756	same	return self:OnShortcut("Left", "keyboard", ...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	CommonLua/X/XTree.lua	756	758	same	return self:OnShortcut("Right", "keyboard", ...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	CommonLua/X/XTree.lua	758	760	same	return self:OnShortcut("Space", "keyboard", ...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/AutoPayloadRequest.lua	40	40	same	return XDialog.OnShortcut(self, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/CommandCenterBuildingsOverview.lua	32	32	same	return XDialog.OnShortcut(dlg, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/CommandCenterCategories.lua	27	27	same	CommandCenterDialog.OnShortcut(self, shortcut, source, ...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/CommandCenterColonistsOverview.lua	32	32	same	return XDialog.OnShortcut(dlg, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/CommandCenterColonyStats.lua	49	49	same	return XDialog.OnShortcut(dlg, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/CommandCenterGraph.lua	179	179	same	return XList.OnShortcut(self, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/CommandCenterRow.lua	80	89	same	return XContextControl.OnShortcut(self, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/CommandCenterTransportationOverview.lua	32	32	same	return XDialog.OnShortcut(dlg, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/EULADialog.lua	45	45	same	return XDialog.OnShortcut(self, shortcut, source, ...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/InfopanelSection.lua	140	140	same	local res = slider:OnShortcut(shortcut, source, ...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/InfopanelSection.lua	146	146	same	return XSection.OnShortcut(self, shortcut, source, ...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/InfopanelSlider.lua	114	114	same	return XScrollThumb.OnShortcut(self, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/MapSwitch.lua	161	161	same	return XList.OnShortcut(self, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/MarsSlider.lua	116	116	same	return XSection.OnShortcut(self, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/NotificationRollover.lua	173	174	same	if child and child:OnShortcut(shortcut,...)=="break" then
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/NotificationRollover.lua	176	177	same	return  XList.OnShortcut(self, shortcut,...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/NotificationRollover.lua	274	300	same	return self.idButton:OnShortcut(shortcut, source,...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/PhotoMode.lua	97	97	same	return XDialog.OnShortcut(self, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/PhotoMode.lua	294	294	same	PropNumber.OnShortcut(self, shortcut, source, ...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/PlanetaryView.lua	160	165	same	return self.context:OnShortcut(shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/PlanetaryView.lua	1024	1053	same	return XControl.OnShortcut(self, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/PlanetaryView.lua	1145	1174	same	return XControl.OnShortcut(self, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/PlanetaryView.lua	1191	1220	same	return XList.OnShortcut(self,shortcut,source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/PlanetaryView.lua	1338	1353	same	return XList.OnShortcut(self, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/PoliticsDlg.lua	106	163	changed	return XDialog.OnShortcut(self, shortcut, source, ...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/PoliticsDlg.lua	1032	1032	same	XContentList.OnShortcut(self, shortcut, source, ...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/PropNumber.lua	225	225	same	self:OnShortcut(XInputShortcut(button, controller_id), "gamepad")
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/RadioStationDlg.lua	241	241	same	local ret = XList.OnShortcut(self, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/ResearchDlg.lua	455		gone	return XActionsHost.OnShortcut(self, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/ResearchDlg.lua	559		gone	return XContextWindow.OnShortcut(self, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/ResupplyPassengerItem.lua	95	95	same	return XContextWindow.OnShortcut(self, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/ResupplyPassengerItem.lua	260	264	same	return XContextWindow.OnShortcut(self, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/ResupplyPassengers.lua	115	119	same	return XDialog.OnShortcut(self, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/RocketApplicantItem.lua	129	129	same	return XFoldedListItem.OnShortcut(self, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/RocketAutoPayload.lua	40	42	same	return XDialog.OnShortcut(self, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/RocketFilterCategory.lua	92	92	same	local res= self.idFilter:OnShortcut(shortcut, source, ...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/RocketFilterCategory.lua	97	97	same	return XFoldedListCategoryItem.OnShortcut(self, shortcut, source, ...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/RocketFilterItem.lua	65	65	same	return PropFilter.OnShortcut(self.idPropFilter, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/SaveLoadContentWindow.lua	110	110	same	return XTextButton.OnShortcut(self, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/SaveLoadContentWindow.lua	281	281	same	return XContentList.OnShortcut(self, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/SaveLoadDlg.lua	70	70	same	return XDialog.OnShortcut(self, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/TerraformingBar.lua	33	33	same	local res = XDialog.OnShortcut(self, shortcut, ...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/TerraformingBar.lua	44	44	same	return XDialog.OnShortcut(self, shortcut,source, ...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/TouristOverview.lua	56	56	same	return XDialog.OnShortcut(dlg, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/XIGMenu.lua	60	60	same	local ret = XList.OnShortcut(self, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/XTechTree.lua		595	new	return XEdit.OnShortcut(self, shortcut, source, ...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/customDroneFactory.lua	38	38	same	return XTextButton.OnShortcut(self, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/customDroneFactory.lua	69	69	same	return XTextButton.OnShortcut(self, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/customJumperShuttleHub.lua	51	51	same	return XTextButton.OnShortcut(self, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/customShuttleHub.lua	51	51	same	return XTextButton.OnShortcut(self, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Data/XDef/sectionRecipeProductionBuilding.lua		69	new	return InfopanelActiveSection.OnShortcut(self, shortcut, source, ...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/CargoRequestNew.lua	807	864	same	if self.idDesiredAmount:OnShortcut(alt_add_remove_shortcuts[shortcut] or shortcut, source) == "break" then
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/CargoRequestNew.lua	812	869	same	return XListItem.OnShortcut(self, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/FollowCamera.lua	178	189	same	return SelectionModeDialog.OnShortcut(self, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/Landscape/LandscapeConstructionController.lua	53	53	same	return ConstructionModeDialog.OnShortcut(self, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/Research.lua	1314	931	same	return XDialog.OnShortcut(self, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/TerraformingParamsBar.lua	74	74	same	XDialog.OnShortcut(self, shortcut, ...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/TerraformingParamsBar.lua	77	77	same	return XDialog.OnShortcut(self, shortcut, ...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/UI/InGameInterface.lua	418	447	same	return GetCityResourceOverview(UICity):OnShortcut(button)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/UI/InGameInterface.lua	435	464	same	if self.mode_dialog:OnShortcut(shortcut, source)=="break" then
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/UI/InGameInterface.lua	441	470	same	return GetCityResourceOverview(UICity):OnShortcut(shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/UI/InterfaceModeDialog.lua	198	198	same	pins_dlg:OnShortcut("LeftShoulder", source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/UI/InterfaceModeDialog.lua	206	206	changed	pins_dlg:OnShortcut("RightShoulder", source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/UI/LanderAutoPayload.lua	125	125	same	if self.idDesiredAmount:OnShortcut(alt_add_remove_shortcuts[shortcut] or shortcut, source) == "break" then
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/UI/LanderAutoPayload.lua	130	130	same	return XListItem.OnShortcut(self, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/UI/MarsMessageQuestionBox.lua	27	27	same	local res = XDialog.OnShortcut(self, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/UI/OverviewModeDialog.lua	932	940	same	return UnitDirectionModeDialog.OnShortcut(self, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/UI/PayloadRequest.lua	48	48	same	return XDialog.OnShortcut(self, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/UI/PayloadRequest.lua	290	290	same	return XListItem.OnShortcut(self, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/UI/PlanetUI.lua	711	765	same	return XDialog.OnShortcut(self.dialog, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/UI/PopupNotification.lua	155	160	same	local res = XDialog.OnShortcut(self, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/UI/PopupNotification.lua	178	183	same	local result = XList.OnShortcut(self, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/UI/PopupNotification.lua	183	188	same	return XList.OnShortcut(self, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/UI/PreGameMenus.lua	352	367	same	return XWindow.OnShortcut(self, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/UI/SelectionModeDialog.lua	41	41	same	return UnitDirectionModeDialog.OnShortcut(self, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/UnitControl.lua	580	591	same	return InterfaceModeDialog.OnShortcut(self, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/X/BuildMenu.lua	266	274	same	return ItemMenu.OnShortcut(self, button, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/X/ColonyControlCenter.lua	1793	1689	same	return XContextWindow.OnShortcut(self, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/X/HUD.lua	36	54	same	return XDrawCacheDialog.OnShortcut(self, shortcut,...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/X/Infobar.lua	160	163	same	XDialog.OnShortcut(self, shortcut, ...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/X/Infobar.lua	175	178	same	return XDialog.OnShortcut(self, shortcut, ...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/X/Infopanel.lua	213	209	same	local result = obj:OnShortcut(button, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/X/Infopanel.lua	220	216	same	XDialog.OnShortcut(self, button)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/X/ItemsMenu.lua	499	503	same	return XDialog.OnShortcut(self, button)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/X/PinsDlg.lua	182	182	same	self:OnShortcut(button)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/X/PinsDlg.lua	257	263	same	return XDialog.OnShortcut(self, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/X/PinsDlg.lua	378	386	same	button:OnShortcut(...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/X/XFoldedList.lua	106	104	same	list:OnShortcut(shortcut,source,...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/X/XFoldedList.lua	112	110	same	local res = item:OnShortcut(shortcut,source,...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/X/XFoldedList.lua	117	115	same	return XContentList.OnShortcut(this, shortcut,source,...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/X/XFoldedList.lua	147	145	same	if self.idCategory:OnShortcut(shortcut,source,...)=="break" then
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/X/XFoldedList.lua	150	148	same	return self.idCategoryList:OnShortcut(shortcut,source,...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/X/XFoldedList.lua	218	216	same	node.parent:OnShortcut(button)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/X/XFoldedList.lua	319	317	same	if XContentList.OnShortcut(this, shortcut,source,...)=="break" then
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/X/XFoldedList.lua	323	321	same	return focused_item and focused_item:OnShortcut(shortcut,source,...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/X/XSplashScreen.lua	71		gone	XDialog.OnShortcut(self, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/XDef/AutoPayloadRequest.generated.lua	230	230	same	return XDialog.OnShortcut(self, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/XDef/CommandCenterBuildingsOverview.generated.lua	33	33	same	return XDialog.OnShortcut(dlg, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/XDef/CommandCenterCategories.generated.lua	422	422	same	CommandCenterDialog.OnShortcut(self, shortcut, source, ...)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/XDef/CommandCenterColonistsOverview.generated.lua	33	33	same	return XDialog.OnShortcut(dlg, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/XDef/CommandCenterColonyStats.generated.lua	51	51	same	return XDialog.OnShortcut(dlg, shortcut, source)
CommonLua/UI/SplashScreen.lua	SplashScreen.OnShortcut	OnShortcut	Lua/XDef/CommandCenterGraph.generated.lua	182	182	same	return XList.OnShortcut(self, shortcut, source)
