# 02 triage tags (vanillahunt link 02, smr-bugfixpack-b6, 2026-09-10) — working copy of 01's INVENTORY.tsv; ⛔ 01's file is untouched, this file is the parent's; regenerate from the parent's scratch scripts, never hand-edit rows.
# treediff.py v1.2 (2026-09-10, indented orphans covered; NOROWS) | old=C:\Dev\SMR-SrcArchive\1.0.7.396349\Src digest=09d95e3448573dc3… | new=C:\Dev\SMR-SrcArchive\1.1.0.403908\Src digest=a4577da25cb3fe85… | python treediff.py --out docs/agent/reports/vanillahunt | 2026-09-10
# NORMALISATION: CRLF->LF, trailing whitespace stripped per line; leading indentation KEPT; ⭐ COMMENTS ARE KEPT AND COUNT — a whitespace-only diff is NOT a row, a changed comment IS a row.
# DELIMITER: luafn.find_bodies, imported not re-implemented. Keys collapse `Class:Method` and `Class.Method`; the separator actually written is the first character of the sig columns.
# COVERAGE (v1.1): indent-0 declarations, five forms (function C:M / function C.M / function G / local function f / [local] x = function), PLUS every INDENTED declaration of those forms that lies OUTSIDE every enumerated span — table-field methods, sequence `Run = function(seq_state)` steps, file-level nested locals — keyed `name@<anchor>` and flagged INDENTED (ONE-LINE when the declaration closes itself: that row hashes its own line only, deliberately, so a neighbour's edit cannot re-hash it; the indent-0 pass keeps the delimiter's over-span untouched, checklist 135). Indented declarations INSIDE an enumerated span are covered by the outer body's hash and not listed. Orphans on the 1.1.0 side: 1050 in `hand` files, 1885 in `generated` (613 one-line); 1377 identical across the trees, 1910 rows. Total indented declarations for comparison: 8473 (4883 hand, 3590 generated). STILL NOT COVERED: every anonymous `function(` literal passed as an argument. ⛔ A function never emitted is not a function that did not change.
# FILES: changed=2437 identical=1963 added=166 removed=36 (DLC/ excluded: 151 paths). ⭐ MANIFEST RE-DERIVATION CONTROL vs chain README §0 (which counts DLC): 2437+7=2444 changed, 1963+5=1968 identical, 166+139=305 added, 36+0=36 removed — MATCHES; the 139 DLC adds are 138 `DLC/norman` + 1 `DLC/thomas`.
# FPK PARITY (EF-085, measured 2026-09-10): every `Lua/`, `CommonLua/` and `Data/` file in the archived 1.1.0 Src ships BYTE-IDENTICAL in Packs\Lua.fpk / Packs\Data.fpk — 0 divergent. ⇒ NO ROW CARRIES `FPK-DIVERGENT`, because there is nothing to flag. ⛔ That proves the bytes match, not that the game executes them (EF-078 stands).
# FUNCTIONS: 1.0.7=27762 1.1.0=30355 | IDENTICAL (counted, not listed)=23516 | SPAN-SUSPECT=441 declarations (the one-line-function trap, MEASURED — see the tool header; ⛔ NOT fixed here, a delimiter change re-hashes every SRC: pin in Code/) | MULTI=474 declarations | spans reaching EOF=567
# RENAME? is a HINT, never a verdict, and it is GUARDED: a partner needs >=4 distinct non-blank body lines and <=3 candidates. Rejected as too trivial to be evidence: 706 added rows (bodies like `end` or `return true`); rejected as ambiguous (one body, many partners): 0. Those are NOT `no match` — they are `too generic to say`.
# 02 COLUMNS: rid = R + 1-based data-row index of INVENTORY.tsv (stable while 01's file is). system = the BINDING partition (02 brief §2.A); link = 03 | 04-A turf | 04-B colony | 04-C engine | 04-D removed/added+storage | 04-E presets — dlc-adjacent overrides every system (disjoint by construction). system_rule = the rule that fired (path / class prefix / basename / hand: <reason>). dlc_terms = the APPLIED match (T1 literal, T2~ narrowed); dlc_literal = every literal hit of all 25 brief terms, applied or not — ⛔ an untagged row with dlc_literal is 04's, and a seam 04 finds there is a note to 03.
# 02 DLC TAG (unit B), a stated DEVIATION from the brief's literal list: T1 = Food Meal Crop Farm Fungal Bakery Replicator Restaurant Insect Animal Hunger Starv Consumption FoodService norman thomas IsDlcAvailable AssemblyOfPlanets LawOffice ServiceBuilding, LITERAL substring, + the 51 class/global names declared in DLC/norman/Code + DLC/thomas/Code (word-bounded); T2 = Tech Resource Law Policy Cargo in their QUALIFIED sense only (registry/walk forms, word-bounded). Literal matching of all 25 would tag 2,918 rows (8,209 readable preset rows) and fence them off from 04 while 03 cannot hold them — over-tagging makes rows UNREAD, under-tagging leaves them with 04. Text matched: the 1.1.0 body (1.0.7 body for removed rows) + both signatures.
# 02 FAN-OUT (unit C): class/change/seam/guard/verdict/smell come from a judgement agent that read BOTH bodies (batch + round in triage_note, brief hash in TRIAGE.md §2). `*` classes (e.g. (f)*) are MECHANICAL by kind, not read. ⛔ A CHURN verdict is an agent's claim, UNREAD by anyone else; a SMELL is a PASSING candidate for the owning link to derive, not a finding; no row here is a defect.
# 02 FIELD-REPORT TAGS (README §2b, owner 2026-09-10), column `fr`, BY FUNCTION: FR-1(a) = entry functions on the New Game -> first sol path (OnMsg NewGame/NewMap*/CityStart/ChangeMapDone/MapGen*, RandomMapGenerator.*, MapGen.*, StartNewGame, InitNewGameMissionParams, City/Colony Init*, Create/Change/Switch/Init/SetupMap*, PreGameMission.lua Start/Launch/Begin/NewGame/Apply/Init functions) + ONE HOP of changed callees (text-level; a callee name declared by >3 changed rows is not followed); FR-1(b) = an FR-1 row branching on IsDlcAvailable/norman -> link 03; FR-1(c) = CommonLua/Classes/Lightmodel.lua + RenderFeaturesParams* rows + bodies naming upscaler/DLSS/XeSS/FSR/AA; FR-1(d) = a changed line assigning hr.*; FR-2 = deep-scan/probe/exploration/reveal/subsurface names or deep-scan body terms + one hop; FR-3 = an ADDED or CHANGED line creating/shortening periodic work (Create*Thread, *Repeat, Sleep, WaitMsg, WaitWakeup, DelayedCall) or a new high-frequency OnMsg handler. ⛔ An FR tag does not move a row out of its system (except FR-1(b)); it orders the reading. A tag is a surface, not a cause.
rid	file	function	kind	bucket	line107	line110	sig107	sig110	flags	system	link	system_rule	dlc	dlc_terms	dlc_literal	span107	span110	batch	class	change	seam	guard	verdict	smell	fr	triage_note
R04663	Data/TechPreset.lua	OnApplyEffect@b017ab#14	removed	generated	4615		.self,colony,parent		INDENTED,MULTI,RENAME?Data/Tech.lua:OnApplyEffect@347971#23	preset:TechPreset	04-E	generated bucket -> registry by path				4615-4619			(d)?*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04664	Data/TechPreset.lua	OnApplyEffect@b017ab#15	removed	generated	4653		.self,colony,parent		INDENTED,MULTI	preset:TechPreset	04-E	generated bucket -> registry by path				4653-4661			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04665	Data/TechPreset.lua	OnApplyEffect@b017ab#2	removed	generated	89		.self,colony,parent		INDENTED,MULTI	preset:TechPreset	04-E	generated bucket -> registry by path				89-91			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04666	Data/TechPreset.lua	OnApplyEffect@b017ab#3	removed	generated	656		.self,colony,parent		INDENTED,MULTI	preset:TechPreset	03	generated bucket -> registry by path	dlc-adjacent	Crop	Crop	656-663			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04667	Data/TechPreset.lua	OnApplyEffect@b017ab#4	removed	generated	1841		.self,colony,parent		INDENTED,MULTI	preset:TechPreset	03	generated bucket -> registry by path	dlc-adjacent	Crop	Crop	1841-1844			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04668	Data/TechPreset.lua	OnApplyEffect@b017ab#5	removed	generated	1880		.self,colony,parent		INDENTED,MULTI	preset:TechPreset	04-E	generated bucket -> registry by path				1880-1884			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04669	Data/TechPreset.lua	OnApplyEffect@b017ab#6	removed	generated	1935		.self,colony,parent		INDENTED,MULTI	preset:TechPreset	03	generated bucket -> registry by path	dlc-adjacent	Crop	Crop	1935-1944			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04670	Data/TechPreset.lua	OnApplyEffect@b017ab#7	removed	generated	2539		.self,colony,parent		INDENTED,MULTI	preset:TechPreset	04-E	generated bucket -> registry by path				2539-2541			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04671	Data/TechPreset.lua	OnApplyEffect@b017ab#8	removed	generated	2687		.self,colony,parent		INDENTED,MULTI	preset:TechPreset	03	generated bucket -> registry by path	dlc-adjacent	Crop	Crop	2687-2689			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04672	Data/TechPreset.lua	OnApplyEffect@b017ab#9	removed	generated	3225		.self,colony,parent		INDENTED,MULTI,RENAME?Data/Tech.lua:OnApplyEffect@347971#20	preset:TechPreset	04-E	generated bucket -> registry by path				3225-3229			(d)?*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04673	Data/TechPreset.lua	OnInitEffect@b017ab#1	removed	generated	664		.self,colony,parent		INDENTED,MULTI	preset:TechPreset	03	generated bucket -> registry by path	dlc-adjacent	Crop	Crop	664-671			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04674	Data/TechPreset.lua	OnInitEffect@b017ab#2	removed	generated	1845		.self,colony,parent		INDENTED,MULTI	preset:TechPreset	03	generated bucket -> registry by path	dlc-adjacent	Crop	Crop	1845-1848			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04675	Data/TechPreset.lua	OnInitEffect@b017ab#3	removed	generated	1945		.self,colony,parent		INDENTED,MULTI	preset:TechPreset	03	generated bucket -> registry by path	dlc-adjacent	Crop	Crop	1945-1954			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04676	Data/TechPreset.lua	OnInitEffect@b017ab#4	removed	generated	2690		.self,colony,parent		INDENTED,MULTI	preset:TechPreset	03	generated bucket -> registry by path	dlc-adjacent	Crop	Crop	2690-2692			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04677	Data/TechPreset.lua	OnInitEffect@b017ab#5	removed	generated	4446		.self,colony,parent		INDENTED,MULTI	preset:TechPreset	03	generated bucket -> registry by path	dlc-adjacent	Crop	Crop	4446-4449			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04678	Data/TechPreset.lua	OnResearched@b017ab#1	removed	generated	24		.self,research,first_time		INDENTED,MULTI	preset:TechPreset	04-E	generated bucket -> registry by path				24-26			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04679	Data/TechPreset.lua	OnResearched@b017ab#10	removed	generated	449		.self,research,first_time		INDENTED,MULTI	preset:TechPreset	04-E	generated bucket -> registry by path			Resource	449-451			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04680	Data/TechPreset.lua	OnResearched@b017ab#11	removed	generated	498		.self,research,first_time		INDENTED,MULTI	preset:TechPreset	04-E	generated bucket -> registry by path			Resource	498-500			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04681	Data/TechPreset.lua	OnResearched@b017ab#12	removed	generated	515		.self,research,first_time		INDENTED,MULTI,RENAME?Data/Tech.lua:OnResearched@347971#13	preset:TechPreset	04-E	generated bucket -> registry by path				515-519			(d)?*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04682	Data/TechPreset.lua	OnResearched@b017ab#13	removed	generated	564		.self,research,first_time		INDENTED,MULTI	preset:TechPreset	04-E	generated bucket -> registry by path				564-566			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04683	Data/TechPreset.lua	OnResearched@b017ab#14	removed	generated	597		.self,research,first_time		INDENTED,MULTI,RENAME?Data/Tech.lua:OnResearched@347971#11	preset:TechPreset	03	generated bucket -> registry by path	dlc-adjacent	Consumption	Consumption	597-608			(d)?*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04684	Data/TechPreset.lua	OnResearched@b017ab#15	removed	generated	634		.self,research,first_time		INDENTED,MULTI	preset:TechPreset	04-E	generated bucket -> registry by path				634-636			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04685	Data/TechPreset.lua	OnResearched@b017ab#16	removed	generated	895		.self,research,first_time		INDENTED,MULTI	preset:TechPreset	04-E	generated bucket -> registry by path				895-897			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04686	Data/TechPreset.lua	OnResearched@b017ab#17	removed	generated	913		.self,research,first_time		INDENTED,MULTI,RENAME?Data/Tech.lua:OnResearched@347971#9	preset:TechPreset	04-E	generated bucket -> registry by path				913-917			(d)?*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04687	Data/TechPreset.lua	OnResearched@b017ab#18	removed	generated	928		.self,research,first_time		INDENTED,MULTI	preset:TechPreset	04-E	generated bucket -> registry by path				928-937			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04688	Data/TechPreset.lua	OnResearched@b017ab#19	removed	generated	1051		.self,research,first_time		INDENTED,MULTI	preset:TechPreset	04-E	generated bucket -> registry by path				1051-1053			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04689	Data/TechPreset.lua	OnResearched@b017ab#2	removed	generated	67		.self,research,first_time		INDENTED,MULTI	preset:TechPreset	04-E	generated bucket -> registry by path				67-69			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04690	Data/TechPreset.lua	OnResearched@b017ab#20	removed	generated	1297		.self,research,first_time		INDENTED,MULTI	preset:TechPreset	04-E	generated bucket -> registry by path				1297-1299			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04691	Data/TechPreset.lua	OnResearched@b017ab#21	removed	generated	1312		.self,research,first_time		INDENTED,MULTI	preset:TechPreset	04-E	generated bucket -> registry by path				1312-1314			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04692	Data/TechPreset.lua	OnResearched@b017ab#22	removed	generated	2707		.self,research,first_time		INDENTED,MULTI,RENAME?Data/Tech.lua:OnResearched@347971#21	preset:TechPreset	04-E	generated bucket -> registry by path				2707-2713			(d)?*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04693	Data/TechPreset.lua	OnResearched@b017ab#23	removed	generated	2891		.self,research,first_time		INDENTED,MULTI	preset:TechPreset	03	generated bucket -> registry by path	dlc-adjacent	Tech~	Tech	2891-2893			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04694	Data/TechPreset.lua	OnResearched@b017ab#24	removed	generated	3180		.self,research,first_time		INDENTED,MULTI,RENAME?Data/Tech.lua:OnResearched@347971#20,RENAME?Data/Tech.lua:OnResearched@347971#40,RENAME?Data/Tech.lua:OnResearched@347971#41	preset:TechPreset	04-E	generated bucket -> registry by path				3180-3184			(d)?*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04695	Data/TechPreset.lua	OnResearched@b017ab#25	removed	generated	3235		.self,research,first_time		INDENTED,MULTI,RENAME?Data/Tech.lua:OnResearched@347971#20,RENAME?Data/Tech.lua:OnResearched@347971#40,RENAME?Data/Tech.lua:OnResearched@347971#41	preset:TechPreset	04-E	generated bucket -> registry by path				3235-3239			(d)?*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04696	Data/TechPreset.lua	OnResearched@b017ab#26	removed	generated	3364		.self,research,first_time		INDENTED,MULTI,RENAME?Data/Tech.lua:OnResearched@347971#20,RENAME?Data/Tech.lua:OnResearched@347971#40,RENAME?Data/Tech.lua:OnResearched@347971#41	preset:TechPreset	04-E	generated bucket -> registry by path				3364-3368			(d)?*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04697	Data/TechPreset.lua	OnResearched@b017ab#27	removed	generated	3382		.self,research,first_time		INDENTED,MULTI	preset:TechPreset	04-E	generated bucket -> registry by path				3382-3384			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04698	Data/TechPreset.lua	OnResearched@b017ab#28	removed	generated	3429		.self,research,first_time		INDENTED,MULTI	preset:TechPreset	03	generated bucket -> registry by path	dlc-adjacent	Food	Food	3429-3433			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04699	Data/TechPreset.lua	OnResearched@b017ab#29	removed	generated	3485		.self,research,first_time		INDENTED,MULTI	preset:TechPreset	04-E	generated bucket -> registry by path				3485-3492			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04700	Data/TechPreset.lua	OnResearched@b017ab#3	removed	generated	123		.self,research,first_time		INDENTED,MULTI	preset:TechPreset	04-E	generated bucket -> registry by path				123-125			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04701	Data/TechPreset.lua	OnResearched@b017ab#30	removed	generated	3746		.self,research,first_time		INDENTED,MULTI	preset:TechPreset	04-E	generated bucket -> registry by path				3746-3756			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04702	Data/TechPreset.lua	OnResearched@b017ab#31	removed	generated	4067		.self,research,first_time		INDENTED,MULTI	preset:TechPreset	04-E	generated bucket -> registry by path				4067-4070			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04703	Data/TechPreset.lua	OnResearched@b017ab#32	removed	generated	4110		.self,research,first_time		INDENTED,MULTI	preset:TechPreset	04-E	generated bucket -> registry by path				4110-4113			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04704	Data/TechPreset.lua	OnResearched@b017ab#33	removed	generated	4203		.self,research,first_time		INDENTED,MULTI	preset:TechPreset	04-E	generated bucket -> registry by path				4203-4206			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04705	Data/TechPreset.lua	OnResearched@b017ab#34	removed	generated	4232		.self,research,first_time		INDENTED,MULTI	preset:TechPreset	04-E	generated bucket -> registry by path				4232-4235			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04706	Data/TechPreset.lua	OnResearched@b017ab#35	removed	generated	4308		.self,research,first_time		INDENTED,MULTI	preset:TechPreset	04-E	generated bucket -> registry by path				4308-4310			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04707	Data/TechPreset.lua	OnResearched@b017ab#36	removed	generated	4420		.self,research,first_time		INDENTED,MULTI,RENAME?Data/Tech.lua:OnResearched@347971#31	preset:TechPreset	04-E	generated bucket -> registry by path				4420-4424			(d)?*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04708	Data/TechPreset.lua	OnResearched@b017ab#37	removed	generated	4508		.self,research,first_time		INDENTED,MULTI	preset:TechPreset	04-E	generated bucket -> registry by path				4508-4510			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04709	Data/TechPreset.lua	OnResearched@b017ab#38	removed	generated	4550		.self,research,first_time		INDENTED,MULTI	preset:TechPreset	04-E	generated bucket -> registry by path				4550-4553			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04710	Data/TechPreset.lua	OnResearched@b017ab#39	removed	generated	4582		.self,research,first_time		INDENTED,MULTI	preset:TechPreset	04-E	generated bucket -> registry by path				4582-4584			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04711	Data/TechPreset.lua	OnResearched@b017ab#4	removed	generated	136		.self,research,first_time		INDENTED,MULTI	preset:TechPreset	04-E	generated bucket -> registry by path			Tech	136-172			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04712	Data/TechPreset.lua	OnResearched@b017ab#40	removed	generated	4625		.self,research,first_time		INDENTED,MULTI	preset:TechPreset	04-E	generated bucket -> registry by path				4625-4627			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04713	Data/TechPreset.lua	OnResearched@b017ab#41	removed	generated	4678		.self,research,first_time		INDENTED,MULTI	preset:TechPreset	04-E	generated bucket -> registry by path				4678-4680			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04714	Data/TechPreset.lua	OnResearched@b017ab#42	removed	generated	4694		.self,research,first_time		INDENTED,MULTI	preset:TechPreset	04-E	generated bucket -> registry by path				4694-4696			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04715	Data/TechPreset.lua	OnResearched@b017ab#43	removed	generated	4710		.self,research,first_time		INDENTED,MULTI	preset:TechPreset	04-E	generated bucket -> registry by path				4710-4712			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04716	Data/TechPreset.lua	OnResearched@b017ab#44	removed	generated	4748		.self,research,first_time		INDENTED,MULTI	preset:TechPreset	04-E	generated bucket -> registry by path				4748-4751			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04717	Data/TechPreset.lua	OnResearched@b017ab#45	removed	generated	4768		.self,research,first_time		INDENTED,MULTI	preset:TechPreset	04-E	generated bucket -> registry by path				4768-4771			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04718	Data/TechPreset.lua	OnResearched@b017ab#5	removed	generated	280		.self,research,first_time		INDENTED,MULTI	preset:TechPreset	04-E	generated bucket -> registry by path				280-307			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04719	Data/TechPreset.lua	OnResearched@b017ab#6	removed	generated	383		.self,research,first_time		INDENTED,MULTI	preset:TechPreset	04-E	generated bucket -> registry by path				383-385			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04720	Data/TechPreset.lua	OnResearched@b017ab#7	removed	generated	398		.self,research,first_time		INDENTED,MULTI	preset:TechPreset	04-E	generated bucket -> registry by path			Resource	398-400			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04721	Data/TechPreset.lua	OnResearched@b017ab#8	removed	generated	411		.self,research,first_time		INDENTED,MULTI	preset:TechPreset	04-E	generated bucket -> registry by path			Resource	411-413			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04722	Data/TechPreset.lua	OnResearched@b017ab#9	removed	generated	430		.self,research,first_time		INDENTED,MULTI	preset:TechPreset	04-E	generated bucket -> registry by path			Resource	430-432			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04723	Data/TechPreset.lua	condition@b017ab#1	removed	generated	4		.self		INDENTED,MULTI,ONE-LINE	preset:TechPreset	04-E	generated bucket -> registry by path				4-4			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04724	Data/TechPreset.lua	condition@b017ab#10	removed	generated	3255		.self		INDENTED,MULTI,ONE-LINE	preset:TechPreset	04-E	generated bucket -> registry by path				3255-3255			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04725	Data/TechPreset.lua	condition@b017ab#11	removed	generated	3286		.self		INDENTED,MULTI,ONE-LINE	preset:TechPreset	04-E	generated bucket -> registry by path				3286-3286			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04726	Data/TechPreset.lua	condition@b017ab#12	removed	generated	3309		.self		INDENTED,MULTI,ONE-LINE	preset:TechPreset	04-E	generated bucket -> registry by path				3309-3309			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04727	Data/TechPreset.lua	condition@b017ab#13	removed	generated	3505		.self		INDENTED,MULTI,ONE-LINE	preset:TechPreset	04-E	generated bucket -> registry by path				3505-3505			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04728	Data/TechPreset.lua	condition@b017ab#2	removed	generated	27		.self		INDENTED,MULTI,ONE-LINE	preset:TechPreset	04-E	generated bucket -> registry by path				27-27			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04729	Data/TechPreset.lua	condition@b017ab#3	removed	generated	37		.self		INDENTED,MULTI,ONE-LINE	preset:TechPreset	04-E	generated bucket -> registry by path				37-37			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04730	Data/TechPreset.lua	condition@b017ab#4	removed	generated	57		.self		INDENTED,MULTI,ONE-LINE	preset:TechPreset	04-E	generated bucket -> registry by path				57-57			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04731	Data/TechPreset.lua	condition@b017ab#5	removed	generated	70		.self		INDENTED,MULTI,ONE-LINE	preset:TechPreset	04-E	generated bucket -> registry by path				70-70			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04732	Data/TechPreset.lua	condition@b017ab#6	removed	generated	81		.self		INDENTED,MULTI,ONE-LINE	preset:TechPreset	04-E	generated bucket -> registry by path				81-81			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04733	Data/TechPreset.lua	condition@b017ab#7	removed	generated	204		.self		INDENTED,MULTI,ONE-LINE	preset:TechPreset	04-E	generated bucket -> registry by path				204-204			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04734	Data/TechPreset.lua	condition@b017ab#8	removed	generated	1485		.self		INDENTED,MULTI,ONE-LINE	preset:TechPreset	04-E	generated bucket -> registry by path				1485-1485			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04735	Data/TechPreset.lua	condition@b017ab#9	removed	generated	3186		.self		INDENTED,MULTI,ONE-LINE	preset:TechPreset	04-E	generated bucket -> registry by path				3186-3186			(e)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04736	Data/TraitPreset.lua	ApplyStats@88ad57	added	generated		338		.self,out,colonist,...	INDENTED	preset:TraitPreset	04-E	generated bucket -> registry by path					338-342		(f)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04737	Data/TraitPreset.lua	DailyUpdate@88ad57#1	added	generated		81		.trait,colonist	INDENTED,MULTI	preset:TraitPreset	04-E	generated bucket -> registry by path					81-85		(f)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04738	Data/TraitPreset.lua	DailyUpdate@88ad57#2	added	generated		117		.trait,colonist	INDENTED,MULTI	preset:TraitPreset	04-E	generated bucket -> registry by path					117-121		(f)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04739	Data/TraitPreset.lua	DailyUpdate@88ad57#3	added	generated		145		.trait,colonist	INDENTED,MULTI	preset:TraitPreset	04-E	generated bucket -> registry by path					145-148		(f)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04740	Data/TraitPreset.lua	DailyUpdate@88ad57#4	added	generated		214		.trait,colonist	INDENTED,MULTI,RENAME?Data/TraitPreset.lua:daily_update_func@88ad57#4	preset:TraitPreset	04-E	generated bucket -> registry by path					214-218		(f)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04741	Data/TraitPreset.lua	DailyUpdate@88ad57#5	added	generated		229		.trait,colonist	INDENTED,MULTI	preset:TraitPreset	04-E	generated bucket -> registry by path					229-233		(f)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04742	Data/TraitPreset.lua	DailyUpdate@88ad57#6	added	generated		318		.trait,colonist	INDENTED,MULTI	preset:TraitPreset	04-E	generated bucket -> registry by path					318-322		(f)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04743	Data/TraitPreset.lua	DailyUpdate@88ad57#7	added	generated		355		.trait,colonist	INDENTED,MULTI	preset:TraitPreset	04-E	generated bucket -> registry by path			Tech		355-365		(f)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04744	Data/TraitPreset.lua	DailyUpdate@88ad57#8	added	generated		558		.trait,colonist	INDENTED,MULTI	preset:TraitPreset	04-E	generated bucket -> registry by path					558-560		(f)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
R04745	Data/TraitPreset.lua	OnApply@88ad57#1	added	generated		448		.trait,colonist,init	INDENTED,MULTI	preset:TraitPreset	04-E	generated bucket -> registry by path					448-451		(f)*							generated: read with PRESETS.tsv by the registry agent (TRIAGE §0.13)
