# treediff.py v1.2 (2026-09-10, indented orphans covered; NOROWS) | old=C:\Dev\SMR-SrcArchive\1.0.7.396349\Src digest=09d95e3448573dc3… | new=C:\Dev\SMR-SrcArchive\1.1.0.403908\Src digest=a4577da25cb3fe85… | python treediff.py --out docs/agent/reports/vanillahunt | 2026-09-10
# NORMALISATION: CRLF->LF, trailing whitespace stripped per line; leading indentation KEPT; ⭐ COMMENTS ARE KEPT AND COUNT — a whitespace-only diff is NOT a row, a changed comment IS a row.
# DELIMITER: luafn.find_bodies, imported not re-implemented. Keys collapse `Class:Method` and `Class.Method`; the separator actually written is the first character of the sig columns.
# COVERAGE (v1.1): indent-0 declarations, five forms (function C:M / function C.M / function G / local function f / [local] x = function), PLUS every INDENTED declaration of those forms that lies OUTSIDE every enumerated span — table-field methods, sequence `Run = function(seq_state)` steps, file-level nested locals — keyed `name@<anchor>` and flagged INDENTED (ONE-LINE when the declaration closes itself: that row hashes its own line only, deliberately, so a neighbour's edit cannot re-hash it; the indent-0 pass keeps the delimiter's over-span untouched, checklist 135). Indented declarations INSIDE an enumerated span are covered by the outer body's hash and not listed. Orphans on the 1.1.0 side: 1050 in `hand` files, 1885 in `generated` (613 one-line); 1377 identical across the trees, 1910 rows. Total indented declarations for comparison: 8473 (4883 hand, 3590 generated). STILL NOT COVERED: every anonymous `function(` literal passed as an argument. ⛔ A function never emitted is not a function that did not change.
# FILES: changed=2437 identical=1963 added=166 removed=36 (DLC/ excluded: 151 paths). ⭐ MANIFEST RE-DERIVATION CONTROL vs chain README §0 (which counts DLC): 2437+7=2444 changed, 1963+5=1968 identical, 166+139=305 added, 36+0=36 removed — MATCHES; the 139 DLC adds are 138 `DLC/norman` + 1 `DLC/thomas`.
# FPK PARITY (EF-085, measured 2026-09-10): every `Lua/`, `CommonLua/` and `Data/` file in the archived 1.1.0 Src ships BYTE-IDENTICAL in Packs\Lua.fpk / Packs\Data.fpk — 0 divergent. ⇒ NO ROW CARRIES `FPK-DIVERGENT`, because there is nothing to flag. ⛔ That proves the bytes match, not that the game executes them (EF-078 stands).
# FUNCTIONS: 1.0.7=27762 1.1.0=30355 | IDENTICAL (counted, not listed)=23516 | SPAN-SUSPECT=441 declarations (the one-line-function trap, MEASURED — see the tool header; ⛔ NOT fixed here, a delimiter change re-hashes every SRC: pin in Code/) | MULTI=474 declarations | spans reaching EOF=567
# RENAME? is a HINT, never a verdict, and it is GUARDED: a partner needs >=4 distinct non-blank body lines and <=3 candidates. Rejected as too trivial to be evidence: 706 added rows (bodies like `end` or `return true`); rejected as ambiguous (one body, many partners): 0. Those are NOT `no match` — they are `too generic to say`.
# NOROWS (v1.2): every changed / added / removed .lua file (DLC/ excluded) for which INVENTORY.tsv has NO row. Added 2026-09-10 after link 02 found NVIDIA DLSS 2 -> 4 in a top-level DATA TABLE of `CommonLua/Core/options.lua` — a change neither instrument lists.
# ⛔ READ THIS AS A HOLE, NOT AS NOISE: 123 files are `reader=NONE` + `content=yes` — changed hand code that no instrument lists and that link 02, which partitions ROWS, cannot hand to any reader. Whoever owns their system diffs them AS TEXT. 1 more are `ws-only` (no row because nothing changed after normalisation) and 1413 are `generated` with content, which presetdiff reads at field level.
# WHY A HAND FILE CAN HAVE NO ROW: its change is in top-level data / config / const tables, in preset data stored outside the four `generated` prefixes (`CommonLua/Data/`, `CommonLua/Libs/*/Data/`), inside an anonymous `function(` literal, or in a declaration form the regex does not recognise. `lines_changed` (normalised +/- lines, hand files only) sizes the reading; it is not a verdict.
path	status	bucket	reader	content	lines_changed
Data/StoryBit/DormantLife_FollowUp2.lua	changed	generated	presetdiff	yes	
Data/StoryBit/DormantLife_FollowUp3.lua	changed	generated	presetdiff	yes	
Data/StoryBit/DormantLife_FollowUp4.lua	changed	generated	presetdiff	yes	
Data/StoryBit/DormantLife_FollowUp5.lua	changed	generated	presetdiff	yes	
Data/StoryBit/DormantLife_Opt1.lua	changed	generated	presetdiff	yes	
Data/StoryBit/DreamAddiction.lua	changed	generated	presetdiff	yes	
Data/StoryBit/DustSickness.lua	changed	generated	presetdiff	yes	
Data/StoryBit/DustSickness_Cure.lua	changed	generated	presetdiff	yes	
Data/StoryBit/DustSickness_CureFound.lua	changed	generated	presetdiff	yes	
Data/StoryBit/DustSickness_Deaths.lua	changed	generated	presetdiff	yes	
Data/StoryBit/DustSickness_GeneratSick.lua	changed	generated	presetdiff	yes	
Data/StoryBit/DustSickness_GeneratSickNotWorking.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Dust_Melancholy.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Dust_Melancholy_End.lua	changed	generated	presetdiff	yes	
Data/StoryBit/DutyNeverEnds.lua	changed	generated	presetdiff	yes	
Data/StoryBit/EarthTrojan.lua	changed	generated	presetdiff	yes	
Data/StoryBit/EasyDoesIt.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Elevator_Breakdown.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Elevator_Final.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Elevator_Malfunction.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Elevator_QuickFix.lua	changed	generated	presetdiff	yes	
Data/StoryBit/EnemyOfMyEnemy.lua	changed	generated	presetdiff	yes	
Data/StoryBit/EnemyOfMyEnemy_FollowUp_1.lua	changed	generated	presetdiff	yes	
Data/StoryBit/EnemyOfMyEnemy_FollowUp_2.lua	changed	generated	presetdiff	yes	
Data/StoryBit/EnemyOfMyEnemy_FollowUp_3.lua	changed	generated	presetdiff	yes	
Data/StoryBit/EnemyOfMyEnemy_FollowUp_4.lua	changed	generated	presetdiff	yes	
Data/StoryBit/EnemyOfMyEnemy_Sabotage.lua	changed	generated	presetdiff	yes	
Data/StoryBit/EnemyOfMyEnemy_Sabotage_Stops.lua	changed	generated	presetdiff	yes	
Data/StoryBit/ErraticObject.lua	changed	generated	presetdiff	yes	
Data/StoryBit/EstrangedDome.lua	changed	generated	presetdiff	yes	
Data/StoryBit/EstrangedDome_FollowUp.lua	changed	generated	presetdiff	yes	
Data/StoryBit/EstrangedDome_FollowUp_2.lua	changed	generated	presetdiff	yes	
Data/StoryBit/EthicsRevised.lua	changed	generated	presetdiff	yes	
Data/StoryBit/EthicsRevised_EarlyExit.lua	changed	generated	presetdiff	yes	
Data/StoryBit/EthicsRevised_KillColonists.lua	changed	generated	presetdiff	yes	
Data/StoryBit/ExperimentalRocket.lua	changed	generated	presetdiff	yes	
Data/StoryBit/ExperimentalRocket_End.lua	changed	generated	presetdiff	yes	
Data/StoryBit/ExperimentalRocket_End_RocketScientist.lua	changed	generated	presetdiff	yes	
Data/StoryBit/ExperimentalRocket_LaunchFail.lua	changed	generated	presetdiff	yes	
Data/StoryBit/ExportWasteRock_SplintersOfMars.lua	changed	generated	presetdiff	yes	
Data/StoryBit/FastRadioBurst.lua	changed	generated	presetdiff	yes	
Data/StoryBit/FastRadioBurst_Researched.lua	changed	generated	presetdiff	yes	
Data/StoryBit/FhtagnFhtagn.lua	changed	generated	presetdiff	yes	
Data/StoryBit/FlatMars.lua	changed	generated	presetdiff	yes	
Data/StoryBit/FlatMars_End.lua	changed	generated	presetdiff	yes	
Data/StoryBit/FlatMars_Outcome1.lua	changed	generated	presetdiff	yes	
Data/StoryBit/FlatMars_Outcome2.lua	changed	generated	presetdiff	yes	
Data/StoryBit/FoodFight.lua	changed	generated	presetdiff	yes	
Data/StoryBit/FoodFight_FollowUp.lua	changed	generated	presetdiff	yes	
Data/StoryBit/ForeignerInAForeignLand.lua	changed	generated	presetdiff	yes	
Data/StoryBit/ForeignerInAForeignLand_FollowUp1.lua	changed	generated	presetdiff	yes	
Data/StoryBit/ForeignerInAForeignLand_FollowUp2.lua	changed	generated	presetdiff	yes	
Data/StoryBit/FreeWill_0.lua	changed	generated	presetdiff	yes	
Data/StoryBit/FreeWill_1_1.lua	changed	generated	presetdiff	yes	
Data/StoryBit/FreeWill_1_2.lua	changed	generated	presetdiff	yes	
Data/StoryBit/FreeWill_2.lua	changed	generated	presetdiff	yes	
Data/StoryBit/FrozenBatteries.lua	changed	generated	presetdiff	yes	
Data/StoryBit/FrozenBatteries_EndEffect.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Fungahol.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Fungahol_FollowUp.lua	changed	generated	presetdiff	yes	
Data/StoryBit/FurthestGalaxy.lua	changed	generated	presetdiff	yes	
Data/StoryBit/GearsOfCrime.lua	changed	generated	presetdiff	yes	
Data/StoryBit/GeoLife.lua	changed	generated	presetdiff	yes	
Data/StoryBit/GeoLife_Fail.lua	changed	generated	presetdiff	yes	
Data/StoryBit/GeologicalTreasure.lua	changed	generated	presetdiff	yes	
Data/StoryBit/GeologicalTreasure_Geologist.lua	changed	generated	presetdiff	yes	
Data/StoryBit/GeologicalTreasure_NotGeologist.lua	changed	generated	presetdiff	yes	
Data/StoryBit/GlimpseTheUnknown.lua	changed	generated	presetdiff	yes	
Data/StoryBit/GravitationalWaves.lua	changed	generated	presetdiff	yes	
Data/StoryBit/GripOfLawless.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Grudge.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Grudge_Follow_Up_1.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Grudge_Follow_Up_2.lua	changed	generated	presetdiff	yes	
Data/StoryBit/HelloDarkness.lua	changed	generated	presetdiff	yes	
Data/StoryBit/HelloDarkness_FollowRecovery.lua	changed	generated	presetdiff	yes	
Data/StoryBit/HighSt_NewGeneration.lua	changed	generated	presetdiff	yes	
Data/StoryBit/HighSt_RetiredGenius.lua	changed	generated	presetdiff	yes	
Data/StoryBit/HighSt_RetiredGenius_FollowUp.lua	changed	generated	presetdiff	yes	
Data/StoryBit/HighSt_SecondHome.lua	changed	generated	presetdiff	yes	
Data/StoryBit/HostageSituation.lua	changed	generated	presetdiff	yes	
Data/StoryBit/HostageSituation_BlowUp.lua	changed	generated	presetdiff	yes	
Data/StoryBit/HostageSituation_Suicide.lua	changed	generated	presetdiff	yes	
Data/StoryBit/HotPotato.lua	changed	generated	presetdiff	yes	
Data/StoryBit/HowlingTunnels.lua	changed	generated	presetdiff	yes	
Data/StoryBit/HowlingTunnels_Exposed.lua	changed	generated	presetdiff	yes	
Data/StoryBit/HowlingTunnels_Fruitless.lua	changed	generated	presetdiff	yes	
Data/StoryBit/HowlingTunnels_Vanished.lua	changed	generated	presetdiff	yes	
Data/StoryBit/IceAsteroid.lua	changed	generated	presetdiff	yes	
Data/StoryBit/IceAsteroid_Expedition1.lua	changed	generated	presetdiff	yes	
Data/StoryBit/IceAsteroid_Expedition2.lua	changed	generated	presetdiff	yes	
Data/StoryBit/IceAsteroid_Expedition3.lua	changed	generated	presetdiff	yes	
Data/StoryBit/ImmortalEngines.lua	changed	generated	presetdiff	yes	
Data/StoryBit/IncreaseResourceCost.lua	changed	generated	presetdiff	yes	
Data/StoryBit/IncreaseResourceCost_Oligarch.lua	changed	generated	presetdiff	yes	
Data/StoryBit/IncreaseResourceCost_Other.lua	changed	generated	presetdiff	yes	
Data/StoryBit/IncreaseResourceCost_Politician.lua	changed	generated	presetdiff	yes	
Data/StoryBit/InfoWars.lua	changed	generated	presetdiff	yes	
Data/StoryBit/InvestmentOpportunity.lua	changed	generated	presetdiff	yes	
Data/StoryBit/InvestmentOpportunity_BlueSun.lua	changed	generated	presetdiff	yes	
Data/StoryBit/InvestmentOpportunity_FailedReturn.lua	changed	generated	presetdiff	yes	
Data/StoryBit/InvestmentOpportunity_GoodReturn.lua	changed	generated	presetdiff	yes	
Data/StoryBit/InvestmentOpportunity_GreatReturn.lua	changed	generated	presetdiff	yes	
Data/StoryBit/IronOxidizingBacteria.lua	changed	generated	presetdiff	yes	
Data/StoryBit/IronOxidizingBacteria_Expedition1.lua	changed	generated	presetdiff	yes	
Data/StoryBit/IronOxidizingBacteria_FollowUp.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Jackpot.lua	changed	generated	presetdiff	yes	
Data/StoryBit/JunkInSpace.lua	changed	generated	presetdiff	yes	
Data/StoryBit/JunkInSpace_Expedition0.lua	changed	generated	presetdiff	yes	
Data/StoryBit/JunkInSpace_Expedition1.lua	changed	generated	presetdiff	yes	
Data/StoryBit/JunkInSpace_Expedition2.lua	changed	generated	presetdiff	yes	
Data/StoryBit/JunkInSpace_Expedition3.lua	changed	generated	presetdiff	yes	
Data/StoryBit/JunkInSpace_FollowUp1.lua	changed	generated	presetdiff	yes	
Data/StoryBit/JunkInSpace_FollowUp2.lua	changed	generated	presetdiff	yes	
Data/StoryBit/JunkInSpace_FollowUp3.lua	changed	generated	presetdiff	yes	
Data/StoryBit/JunkInSpace_Opt1.lua	changed	generated	presetdiff	yes	
Data/StoryBit/JunkInSpace_Opt2.lua	changed	generated	presetdiff	yes	
Data/StoryBit/JunkInSpace_Opt3.lua	changed	generated	presetdiff	yes	
Data/StoryBit/JunkInSpace_Opt3a.lua	changed	generated	presetdiff	yes	
Data/StoryBit/LabCleaning.lua	changed	generated	presetdiff	yes	
Data/StoryBit/LackofLight.lua	changed	generated	presetdiff	yes	
Data/StoryBit/LastFounder.lua	changed	generated	presetdiff	yes	
Data/StoryBit/LastFounder_Breakthrough_Reward.lua	changed	generated	presetdiff	yes	
Data/StoryBit/LastFounder_TechReward.lua	changed	generated	presetdiff	yes	
Data/StoryBit/LiftMeUp.lua	changed	generated	presetdiff	yes	
Data/StoryBit/LiveFromEarth.lua	changed	generated	presetdiff	yes	
Data/StoryBit/LongWinter.lua	changed	generated	presetdiff	yes	
Data/StoryBit/LongWinter_BigExtension_NoTech.lua	changed	generated	presetdiff	yes	
Data/StoryBit/LongWinter_BigExtension_Tech.lua	changed	generated	presetdiff	yes	
Data/StoryBit/LongWinter_End.lua	changed	generated	presetdiff	yes	
Data/StoryBit/LongWinter_MoraleEvent.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MadGenius.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MarsGotTalent.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Marsquake_Start.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MartianPeace.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MartianPeace_FollowUp1.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MartianPeace_FollowUp2.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MartianPeace_FollowUp3.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MartianPeace_FollowUp4.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MartianPeace_FollowUp5.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MartianVice.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MartianViceStopRaces.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MartianVice_Crash.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MartianVice_NoCrash.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MartianVice_NoRenegades.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MartianVice_NoShuttlesLeft.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MartianYellowstone.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MartianYellowstone_Expedition1.lua	added	generated	presetdiff	yes	
Data/StoryBit/MartianYellowstone_Expedition2.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Masterpiece.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Masterpiece_KillIn50Sols.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Masterpiece_PeriodicFunding.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Masterpiece_Research.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MedSt_Carnival.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MedSt_CorporateWarfare.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MedSt_Disease.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MedSt_Disease_FollowUp.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MedSt_Dumping.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MedSt_Dumping_FollowUp.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MedSt_Dumping_KillAll.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MedSt_Famine.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MedSt_GamingTournament.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MedSt_IndustrialEspionage.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MedSt_NewMessiah.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MissingRover.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MissingRover_1_Drones.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MissingRover_2_Shuttles.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MissingRover_3_SensorTowers.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MissingRover_4_DustStormEnd.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MissingRover_5_Repaired.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MorningStar.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MorningStar_1_Choice.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MorningStar_2_Oligarh.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MorningStar_3_SmallPunishment.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MorningStar_4_BigPunishment.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MultiplanetSpecies.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MutualInterests.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MysteryRocket.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MysteryRocket_DeadColonists.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MysteryRocket_FoodGoneBad.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MysteryRocket_LostColonists.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MysteryRocket_PoisonTakesEffect.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MysteryRocket_Resources.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MysteryRocket_TaintedFood.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MysteryRocket_Wait_DeadColonists.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MysteryRocket_Wait_FoodGoneBad.lua	changed	generated	presetdiff	yes	
Data/StoryBit/MysteryRocket_Wait_Resources.lua	changed	generated	presetdiff	yes	
Data/StoryBit/NewFungi.lua	changed	generated	presetdiff	yes	
Data/StoryBit/NewFungi_Aftermath.lua	changed	generated	presetdiff	yes	
Data/StoryBit/NewGuys.lua	changed	generated	presetdiff	yes	
Data/StoryBit/NewGuys_FollowUp_Help.lua	changed	generated	presetdiff	yes	
Data/StoryBit/NewHorizons.lua	changed	generated	presetdiff	yes	
Data/StoryBit/NinthPlanet.lua	changed	generated	presetdiff	yes	
Data/StoryBit/NutsAndBolts.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Oasis.lua	changed	generated	presetdiff	yes	
Data/StoryBit/OortCloud.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Oppression.lua	changed	generated	presetdiff	yes	
Data/StoryBit/OverworkedGenius.lua	changed	generated	presetdiff	yes	
Data/StoryBit/OverworkedGenius_GrantTech.lua	changed	generated	presetdiff	yes	
Data/StoryBit/OverworkedGenius_RemoveUnableToWork.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Paranoid.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Paranoid_ScientistsGetAbducted.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Paranoid_SecurityStationsBuilt.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Paranoid_SecurityStationsNotBuilt.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Paranoid_SecurityStationsNotBuilt_Abducted.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Party.lua	changed	generated	presetdiff	yes	
Data/StoryBit/PerfectDumpingSite.lua	changed	generated	presetdiff	yes	
Data/StoryBit/PersonalSpace.lua	changed	generated	presetdiff	yes	
Data/StoryBit/PowerSurge.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Protest.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Prototype_MediumDome.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Prototype_MediumDome_Fail.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Prototype_MediumDome_Success.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Prototype_Reactor.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Prototype_Reactor_Fail.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Prototype_Reactor_Success.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Prototype_Scrubber.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Prototype_Scrubber_Fail.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Prototype_Scrubber_Success.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Pyramid.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Pyramid_FollowUp_Lonely_1.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Pyramid_FollowUp_Lonely_1a.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Pyramid_FollowUp_Lonely_2.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Pyramid_FollowUp_Terraform_1.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Pyramid_FollowUp_Terraform_1a.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Pyramid_FollowUp_Terraform_2.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Pyramid_FollowUp_Xenoform_1.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Pyramid_FollowUp_Xenoform_1a.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Pyramid_FollowUp_Xenoform_1a2.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Pyramid_FollowUp_Xenoform_2.lua	changed	generated	presetdiff	yes	
Data/StoryBit/RedMars_1.lua	changed	generated	presetdiff	yes	
Data/StoryBit/RedMars_2.lua	changed	generated	presetdiff	yes	
Data/StoryBit/RedMars_3.lua	changed	generated	presetdiff	yes	
Data/StoryBit/RedMars_4.lua	changed	generated	presetdiff	yes	
Data/StoryBit/RefugeeCrisis.lua	changed	generated	presetdiff	yes	
Data/StoryBit/RefugeeCrisis_DeadInOrbit.lua	changed	generated	presetdiff	yes	
Data/StoryBit/RenegadeRocket.lua	changed	generated	presetdiff	yes	
Data/StoryBit/RenegadeVigilante.lua	changed	generated	presetdiff	yes	
Data/StoryBit/RenegateVigilante_Disable.lua	changed	generated	presetdiff	yes	
Data/StoryBit/RenegateVigilante_KillRenegades.lua	changed	generated	presetdiff	yes	
Data/StoryBit/RockScape.lua	changed	generated	presetdiff	yes	
Data/StoryBit/RockScape_CrackedDome.lua	changed	generated	presetdiff	yes	
Data/StoryBit/RocketLaunchDelayed.lua	changed	generated	presetdiff	yes	
Data/StoryBit/RocketLaunchFailed.lua	changed	generated	presetdiff	yes	
Data/StoryBit/RoughTouchDown.lua	changed	generated	presetdiff	yes	
Data/StoryBit/SatelliteRemains.lua	changed	generated	presetdiff	yes	
Data/StoryBit/SeaSponges.lua	changed	generated	presetdiff	yes	
Data/StoryBit/ShadowRun.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Shocky.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Shocky_FollowUp1.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Shocky_FollowUp2.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Shocky_FollowUp3.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Shocky_FollowUp4.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Shocky_FollowUp5.lua	changed	generated	presetdiff	yes	
Data/StoryBit/ShootingStars.lua	changed	generated	presetdiff	yes	
Data/StoryBit/ShootingStars_FollowUp.lua	changed	generated	presetdiff	yes	
Data/StoryBit/ShuttleTunnelRacing.lua	changed	generated	presetdiff	yes	
Data/StoryBit/ShuttleTunnelRacing_MajorCasualties.lua	changed	generated	presetdiff	yes	
Data/StoryBit/ShuttleTunnelRacing_MinorCasualties.lua	changed	generated	presetdiff	yes	
Data/StoryBit/ShuttleTunnelRacing_NoCasualties.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Singularity.lua	changed	generated	presetdiff	yes	
Data/StoryBit/SleeperJoe.lua	changed	generated	presetdiff	yes	
Data/StoryBit/SmokeOnTheWater.lua	changed	generated	presetdiff	yes	
Data/StoryBit/SmokeOnTheWater_FollowUp1.lua	changed	generated	presetdiff	yes	
Data/StoryBit/SmokeOnTheWater_FollowUp1_re.lua	changed	generated	presetdiff	yes	
Data/StoryBit/SmokeOnTheWater_FollowUp2.lua	changed	generated	presetdiff	yes	
Data/StoryBit/SmokeOnTheWater_FollowUp2_re.lua	changed	generated	presetdiff	yes	
Data/StoryBit/SpaceElevatorAccess.lua	changed	generated	presetdiff	yes	
Data/StoryBit/SpyGames.lua	changed	generated	presetdiff	yes	
Data/StoryBit/SpyGames_Agent_Caught.lua	changed	generated	presetdiff	yes	
Data/StoryBit/SpyGames_DoubleAgentEnd.lua	changed	generated	presetdiff	yes	
Data/StoryBit/SpyGames_Extraction.lua	changed	generated	presetdiff	yes	
Data/StoryBit/SpyGames_FollowUp_1.lua	changed	generated	presetdiff	yes	
Data/StoryBit/SpyGames_FollowUp_2.lua	changed	generated	presetdiff	yes	
Data/StoryBit/SpyGames_FollowUp_3.lua	changed	generated	presetdiff	yes	
Data/StoryBit/SpyGames_FollowUp_4.lua	changed	generated	presetdiff	yes	
Data/StoryBit/SpyGames_SecondCargoDeliveryDelay.lua	changed	generated	presetdiff	yes	
Data/StoryBit/SpyTech.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Stargazer.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Stargazer_Discover.lua	changed	generated	presetdiff	yes	
Data/StoryBit/StinkyRocks.lua	changed	generated	presetdiff	yes	
Data/StoryBit/StinkyRocks_Expedition1.lua	changed	generated	presetdiff	yes	
Data/StoryBit/StinkyRocks_Expedition2.lua	changed	generated	presetdiff	yes	
Data/StoryBit/SuperHabitableWorld.lua	changed	generated	presetdiff	yes	
Data/StoryBit/SuperHabitableWorld_Discredited.lua	changed	generated	presetdiff	yes	
Data/StoryBit/SuperHabitableWorld_FalsePositive.lua	changed	generated	presetdiff	yes	
Data/StoryBit/SuperHabitableWorld_FindingsConfirmed.lua	changed	generated	presetdiff	yes	
Data/StoryBit/SurveyOffer.lua	changed	generated	presetdiff	yes	
Data/StoryBit/SurveyOffer_TechEffect.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Tardigrades.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Tardigrades_Expedition1.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Tardigrades_FollowUp.lua	changed	generated	presetdiff	yes	
Data/StoryBit/TheBestInUs.lua	changed	generated	presetdiff	yes	
Data/StoryBit/TheBomb.lua	changed	generated	presetdiff	yes	
Data/StoryBit/TheConference.lua	changed	generated	presetdiff	yes	
Data/StoryBit/TheDerelict.lua	changed	generated	presetdiff	yes	
Data/StoryBit/TheDispute.lua	changed	generated	presetdiff	yes	
Data/StoryBit/TheDoorToSummer.lua	changed	generated	presetdiff	yes	
Data/StoryBit/TheDoorToSummer_LetNoNobleDeed.lua	changed	generated	presetdiff	yes	
Data/StoryBit/TheDoorToSummer_Refuel.lua	changed	generated	presetdiff	yes	
Data/StoryBit/TheDoorToSummer_Refuel1.lua	changed	generated	presetdiff	yes	
Data/StoryBit/TheDoorToSummer_RefuelExpensive.lua	changed	generated	presetdiff	yes	
